Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-09,5.86,5.86,5.8,5.8,-1.772,-23.40%,5,5
2026-06-08,7.573,7.573,7.572,7.572,-0.304,-3.86%,0,0
2026-06-05,7.876,7.876,7.876,7.876,-3.51,-30.83%,0,0
2026-06-04,11.386,11.386,11.386,11.386,-0.009,-0.08%,0,0
2026-06-03,11.395,11.395,11.395,11.395,-1.5,-11.63%,0,0
2026-06-02,12.895,12.895,12.895,12.895,0.126,+0.99%,0,0
2026-06-01,12.769,12.769,12.769,12.769,-0.575,-4.31%,0,0
2026-05-29,13.344,13.344,13.344,13.344,-0.079,-0.59%,0,0
2026-05-28,13.423,13.423,13.423,13.423,0.79,+6.25%,0,0
2026-05-27,12.633,12.633,12.633,12.633,-1.598,-11.23%,0,0
2026-05-26,14.061,14.231,14.061,14.231,0.261,+1.87%,0,0
2026-05-22,13.97,13.97,13.97,13.97,-0.505,-3.49%,0,0
2026-05-21,14.475,14.475,14.475,14.475,0.31,+2.19%,0,0
2026-05-20,14.165,14.165,14.165,14.165,0.5,+3.66%,0,0
2026-05-19,13.665,13.665,13.665,13.665,-2.138,-13.53%,0,0
2026-05-18,15.803,15.803,15.803,15.803,-0.111,-0.70%,0,0
2026-05-15,15.914,15.914,15.914,15.914,-6.639,-29.44%,0,0
2026-05-14,22.553,22.553,22.553,22.553,-4.,-15.06%,0,0
2026-05-13,26.553,26.553,26.553,26.553,3.629,+15.83%,0,0
2026-05-12,22.924,22.924,22.924,22.924,-0.421,-1.80%,0,0
2026-05-11,23.345,23.345,23.345,23.345,4.91,+26.63%,0,0
2026-05-08,18.435,18.435,18.435,18.435,0.544,+3.04%,0,0
2026-05-07,17.891,17.891,17.891,17.891,2.604,+17.03%,0,0
2026-05-06,15.287,15.287,15.287,15.287,2.93,+23.71%,0,0
2026-05-05,12.357,12.357,12.357,12.357,0.076,+0.62%,0,0
2026-05-04,12.281,12.281,12.281,12.281,-2.205,-15.22%,0,0
2026-05-01,14.486,14.486,14.486,14.486,1.721,+13.48%,0,0
2026-04-30,12.765,12.765,12.765,12.765,1.537,+13.69%,0,0
2026-04-29,11.228,11.228,11.228,11.228,-1.303,-10.40%,0,0
2026-04-28,12.531,12.531,12.531,12.531,-1.667,-11.74%,0,0
2026-04-27,14.198,14.198,14.198,14.198,-1.315,-8.48%,0,0
2026-04-24,15.513,15.513,15.513,15.513,0.598,+4.01%,0,0
2026-04-23,14.915,14.915,14.915,14.915,-1.925,-11.43%,0,0
2026-04-22,16.84,16.84,16.84,16.84,1.129,+7.19%,0,0
2026-04-21,15.711,15.711,15.711,15.711,-3.054,-16.27%,0,0
2026-04-20,18.765,18.765,18.765,18.765,-1.728,-8.43%,0,0
2026-04-17,20.493,20.493,20.493,20.493,2.578,+14.39%,0,0
2026-04-16,17.915,17.915,17.915,17.915,-1.074,-5.66%,0,0
2026-04-15,18.989,18.989,18.989,18.989,0.071,+0.38%,0,0
2026-04-14,18.918,18.918,18.918,18.918,3.119,+19.74%,0,0
2026-04-13,15.799,15.799,15.799,15.799,-0.956,-5.71%,0,0
2026-04-10,16.755,16.755,16.755,16.755,0.006,+0.04%,0,0
2026-04-09,16.749,16.749,16.749,16.749,0.388,+2.37%,0,0
2026-04-08,16.361,16.361,16.361,16.361,2.128,+14.95%,0,0
2026-04-07,14.233,14.233,14.233,14.233,-0.366,-2.51%,0,0
2026-04-06,14.599,14.599,14.599,14.599,-0.5,-3.31%,0,0
2026-04-02,15.099,15.099,15.099,15.099,-2.381,-13.62%,0,0
2026-04-01,17.48,17.48,17.48,17.48,0.706,+4.21%,0,0
2026-03-31,16.774,16.774,16.774,16.774,2.706,+19.24%,0,0
2026-03-30,14.068,14.068,14.068,14.068,0.262,+1.90%,0,0
2026-03-27,13.806,13.806,13.806,13.806,1.684,+13.89%,0,0
2026-03-26,12.122,12.122,12.122,12.122,-2.871,-19.15%,0,0
2026-03-25,14.993,14.993,14.993,14.993,1.859,+14.15%,0,0
2026-03-24,13.134,13.134,13.134,13.134,0.168,+1.30%,0,0
2026-03-23,12.966,12.966,12.966,12.966,0.279,+2.20%,0,0
2026-03-20,12.687,12.687,12.687,12.687,-1.121,-8.12%,0,0
2026-03-19,13.808,13.808,13.808,13.808,-4.452,-24.38%,0,0
2026-03-18,18.26,18.26,18.26,18.26,-2.124,-10.42%,0,0
2026-03-17,20.384,20.384,20.384,20.384,-0.982,-4.60%,0,0
2026-03-16,21.366,21.366,21.366,21.366,-0.717,-3.25%,0,0
2026-03-13,22.083,22.083,22.083,22.083,-3.228,-12.75%,0,0
2026-03-12,25.311,25.311,25.311,25.311,-0.358,-1.39%,0,0
2026-03-11,25.669,25.669,25.669,25.669,-3.961,-13.37%,0,0
2026-03-10,29.63,29.63,29.63,29.63,4.71,+18.90%,0,0
2026-03-09,24.92,24.92,24.92,24.92,-0.152,-0.61%,0,0
2026-03-06,25.072,25.072,25.072,25.072,1.694,+7.25%,0,0
2026-03-05,23.378,23.378,23.378,23.378,-1.189,-4.84%,0,0
2026-03-04,24.567,24.567,24.567,24.567,-0.369,-1.48%,0,0
2026-03-03,24.936,24.936,24.936,24.936,-4.725,-15.93%,0,0
2026-03-02,29.661,29.661,29.661,29.661,-3.941,-11.73%,0,0
2026-02-27,33.602,33.602,33.602,33.602,5.146,+18.08%,0,0
2026-02-26,28.456,28.456,28.456,28.456,-3.936,-12.15%,0,0
2026-02-25,32.392,32.392,32.392,32.392,2.542,+8.52%,0,0
2026-02-24,29.85,29.85,29.85,29.85,0.56,+1.91%,0,0
2026-02-23,29.29,29.29,29.29,29.29,4.82,+19.70%,0,0
2026-02-20,24.47,24.47,24.47,24.47,4.85,+24.72%,0,0
2026-02-19,19.62,19.62,19.62,19.62,0.358,+1.86%,0,0
2026-02-18,19.262,19.262,19.262,19.262,3.152,+19.57%,0,0
2026-02-17,16.11,16.11,16.11,16.11,-3.146,-16.34%,0,0
2026-02-13,19.256,19.256,19.256,19.256,1.05,+5.77%,0,0
2026-02-12,18.206,18.206,18.206,18.206,-7.132,-28.15%,0,0
2026-02-11,25.338,25.338,25.338,25.338,2.916,+13.01%,0,0
2026-02-10,22.422,22.422,22.422,22.422,-2.467,-9.91%,0,0
2026-02-09,24.889,24.889,24.889,24.889,4.28,+20.77%,0,0
2026-02-06,20.609,20.609,20.609,20.609,1.543,+8.09%,0,0
2026-02-05,19.066,19.066,19.066,19.066,-7.16,-27.30%,0,0
2026-02-04,26.226,26.226,26.226,26.226,1.018,+4.04%,0,0
2026-02-03,25.208,25.208,25.208,25.208,5.772,+29.70%,0,0
