Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-03,92.1,92.1,81.085,84.635,-5.421,-6.02%,2972,5563
2026-03-02,96.66,97.68,88.655,90.056,-4.522,-4.78%,1297,5825
2026-02-27,90.35,95.94,90.35,94.578,5.771,+6.50%,1422,5841
2026-02-26,91.965,91.965,86.94,88.807,-4.062,-4.37%,472,5626
2026-02-25,90.565,93.06,90.3,92.869,3.52,+3.94%,1551,5621
2026-02-24,90.195,90.45,87.225,89.349,0.918,+1.04%,981,5259
2026-02-23,86.5,90.6,86.5,88.431,4.341,+5.16%,964,5120
2026-02-20,82.38,86.265,81.6,84.09,4.771,+6.01%,746,4970
2026-02-19,78.49,80.85,78.49,79.319,0.045,+0.06%,372,4832
2026-02-18,75.18,79.875,74.75,79.274,4.235,+5.64%,869,4816
2026-02-17,76.98,78.75,73.575,75.039,-4.589,-5.76%,1556,4786
2026-02-13,78.41,80.7,78.025,79.628,2.244,+2.90%,1095,4687
2026-02-12,84.255,85.425,76.66,77.384,-8.4,-9.79%,1473,4631
2026-02-11,83.6,87.75,83.6,85.784,3.625,+4.41%,1111,4565
2026-02-10,85.315,85.315,81.6,82.159,-1.883,-2.24%,795,4483
2026-02-09,81.47,85.425,80.325,84.042,5.413,+6.88%,1845,4450
2026-02-06,71.925,79.475,66.425,78.629,0.27,+0.34%,2347,4482
2026-02-05,90.765,90.765,71.925,78.359,-7.913,-9.17%,4200,4534
2026-02-04,85.74,93.9,85.125,86.272,1.154,+1.36%,1069,4280
2026-02-03,84.65,90.9,83.445,85.118,6.511,+8.28%,1560,4237
2026-02-02,86,89.455,73.19,78.607,-1.71,-2.13%,2518,4059
2026-01-30,120.03,120.825,78.1,80.317,-36.681,-31.35%,4360,4152
2026-01-29,119.425,124.25,111.5,116.998,0.941,+0.81%,2609,4208
2026-01-28,113.59,120,113.1,116.057,7.65,+7.06%,1330,4139
2026-01-27,107.85,115.455,107.58,108.407,-9.631,-8.16%,2175,4176
2026-01-26,106.99,120.05,104.15,118.038,14.456,+13.96%,2716,4096
2026-01-23,98.475,105.6,98.475,103.582,5.155,+5.24%,1813,4082
2026-01-22,94.61,98.745,93.575,98.427,3.798,+4.01%,1425,3994
2026-01-21,96.375,97.22,92.25,94.629,-2.021,-2.09%,1662,3823
2026-01-20,92.83,97.75,92.815,96.65,6.168,+6.82%,2641,3759
2026-01-16,94.29,94.385,88.6,90.482,-3.839,-4.07%,928,3986
2026-01-15,95.735,95.735,88.45,94.321,0.922,+0.99%,1957,3943
2026-01-14,89.465,95.45,89.465,93.399,5.16,+5.85%,3927,3838
2026-01-13,86.85,91,85.435,88.239,1.303,+1.50%,2142,3554
2026-01-12,82.2,88.05,81.985,86.936,5.878,+7.25%,1658,3472
2026-01-09,78.425,82.05,77.7,81.058,4.261,+5.55%,1460,3330
2026-01-08,80.29,80.545,75.35,76.797,-2.559,-3.22%,1414,3364
2026-01-07,83.015,84.15,77.8,79.356,-3.494,-4.22%,1175,3435
2026-01-06,78.235,83.15,77.83,82.85,4.491,+5.73%,1347,3376
2026-01-05,75.6,79.4,75.6,78.359,5.748,+7.92%,1765,3224
2026-01-02,73.26,75.75,72.6,72.611,0.337,+0.47%,1535,3052
2025-12-31,76.145,77.25,71.295,72.274,-7.37,-9.25%,614,2896
2025-12-30,73.945,79.75,73.83,79.644,7.603,+10.55%,699,2941
2025-12-29,83.69,83.69,71.915,72.041,-6.789,-8.61%,802,2926
2025-12-26,75.705,81.215,74.925,78.83,5.572,+7.61%,986,2919
"Downloaded from Barchart.com as of 06-10-2026 02:52am CDT"
