Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-30,0.08,0.08,0.065,0.065,0,0.00%,1,232
2026-06-29,0.065,0.065,0.065,0.065,-0.014,-17.72%,0,233
2026-06-26,0.079,0.079,0.079,0.079,0.008,+11.27%,0,233
2026-06-25,0.071,0.071,0.071,0.071,0.006,+9.23%,1,233
2026-06-24,0.065,0.065,0.065,0.065,-0.018,-21.69%,0,233
2026-06-23,0.083,0.083,0.083,0.083,-0.033,-28.45%,0,233
2026-06-22,0.11,0.116,0.11,0.116,-0.017,-12.78%,1,233
2026-06-18,0.133,0.133,0.133,0.133,-0.075,-36.06%,0,232
2026-06-17,0.208,0.208,0.208,0.208,0.024,+13.04%,1,232
2026-06-16,0.22,0.22,0.184,0.184,-0.053,-22.36%,1,232
2026-06-15,0.237,0.237,0.237,0.237,0.016,+7.24%,0,231
2026-06-12,0.221,0.221,0.221,0.221,0.073,+49.32%,0,231
2026-06-11,0.148,0.148,0.148,0.148,-0.025,-14.45%,0,231
2026-06-10,0.173,0.173,0.173,0.173,0.005,+2.98%,0,231
2026-06-09,0.168,0.168,0.168,0.168,-0.044,-20.75%,0,231
2026-06-08,0.212,0.212,0.212,0.212,0.003,+1.44%,0,231
2026-06-05,0.209,0.209,0.209,0.209,-0.128,-37.98%,0,231
2026-06-04,0.37,0.37,0.337,0.337,-0.008,-2.32%,8,231
2026-06-03,0.358,0.358,0.276,0.345,-0.095,-21.59%,2,239
2026-06-02,0.44,0.44,0.44,0.44,0,0.00%,0,239
2026-06-01,0.44,0.44,0.44,0.44,-0.076,-14.73%,0,239
2026-05-29,0.46,0.516,0.46,0.516,0.014,+2.79%,1,239
2026-05-28,0.502,0.502,0.502,0.502,-0.001,-0.20%,0,238
2026-05-27,0.503,0.503,0.503,0.503,-0.17,-25.26%,0,238
2026-05-26,0.605,0.673,0.605,0.673,-0.03,-4.27%,0,238
2026-05-22,0.703,0.703,0.703,0.703,-0.061,-7.98%,0,238
2026-05-21,0.764,0.764,0.764,0.764,0.029,+3.95%,58,238
2026-05-20,0.735,0.735,0.735,0.735,-0.098,-11.76%,0,238
2026-05-19,0.768,0.833,0.756,0.833,-0.004,-0.48%,58,238
2026-05-18,0.837,0.837,0.837,0.837,-0.278,-24.93%,0,275
2026-05-15,1.1,1.115,1.1,1.115,-0.743,-39.99%,2,275
2026-05-14,1.858,1.858,1.858,1.858,-1.269,-40.58%,0,275
2026-05-13,2.67,3.127,2.67,3.127,0.901,+40.48%,1,275
2026-05-12,2.127,2.226,2.127,2.226,-0.372,-14.32%,1,274
2026-05-11,2.775,2.775,2.598,2.598,1.162,+80.92%,1,275
2026-05-08,1.6,1.6,1.436,1.436,0.049,+3.53%,1,275
2026-05-07,1.387,1.387,1.387,1.387,0.471,+51.42%,0,276
2026-05-06,0.916,0.916,0.916,0.916,0.228,+33.14%,0,276
2026-05-05,0.688,0.688,0.688,0.688,0.027,+4.08%,0,276
2026-05-04,0.661,0.661,0.661,0.661,-0.123,-15.69%,0,276
2026-05-01,0.784,0.784,0.784,0.784,0.212,+37.06%,0,276
2026-04-30,0.5,0.572,0.5,0.572,0.055,+10.64%,8,276
2026-04-29,0.5,0.517,0.5,0.517,-0.08,-13.40%,172,268
2026-04-28,0.597,0.597,0.597,0.597,-0.222,-27.11%,0,102
2026-04-27,0.819,0.819,0.819,0.819,-0.245,-23.03%,0,102
2026-04-24,1.064,1.064,1.064,1.064,-0.142,-11.77%,0,102
2026-04-23,1.2,1.206,1.2,1.206,-0.156,-11.45%,1,102
2026-04-22,1.362,1.362,1.362,1.362,-0.01,-0.73%,0,103
2026-04-21,1.461,1.461,1.372,1.372,-0.455,-24.90%,2,103
2026-04-20,1.827,1.827,1.827,1.827,-0.41,-18.33%,0,103
2026-04-17,2.15,2.237,2.15,2.237,0.524,+30.59%,11,103
2026-04-16,2.72,2.72,1.713,1.713,-0.291,-14.52%,1,97
2026-04-15,2.01,2.01,2.004,2.004,0.008,+0.40%,4,97
2026-04-14,1.55,2.1,1.55,1.996,0.601,+43.08%,36,97
2026-04-13,1.453,1.453,1.395,1.395,-0.237,-14.52%,14,83
2026-04-10,1.632,1.632,1.632,1.632,-0.057,-3.37%,30,71
2026-04-09,1.689,1.689,1.689,1.689,-0.16,-8.65%,0,41
2026-04-08,1.849,1.849,1.849,1.849,0.184,+11.05%,0,41
2026-04-07,1.665,1.665,1.665,1.665,-0.066,-3.81%,0,41
2026-04-06,1.731,1.731,1.731,1.731,-0.239,-12.13%,0,41
2026-04-02,1.97,1.97,1.97,1.97,-0.47,-19.26%,0,41
2026-04-01,2.44,2.44,2.44,2.44,0.034,+1.41%,0,41
2026-03-31,2.406,2.406,2.406,2.406,0.261,+12.17%,0,41
2026-03-30,2.145,2.145,2.145,2.145,0.047,+2.24%,0,41
2026-03-27,2.098,2.098,2.098,2.098,0.409,+24.22%,0,41
2026-03-26,1.689,1.689,1.689,1.689,-0.414,-19.69%,0,41
2026-03-25,2.103,2.103,2.103,2.103,0.242,+13.00%,0,41
2026-03-24,1.82,1.861,1.82,1.861,0.018,+0.98%,13,41
2026-03-23,1.843,1.843,1.843,1.843,0.247,+15.48%,0,41
2026-03-20,1.596,1.596,1.596,1.596,-0.153,-8.75%,0,41
2026-03-19,1.749,1.749,1.749,1.749,-0.673,-27.79%,0,41
2026-03-18,2.422,2.422,2.422,2.422,-0.653,-21.24%,0,41
2026-03-17,3.075,3.075,3.075,3.075,-0.365,-10.61%,0,41
2026-03-16,3.44,3.44,3.44,3.44,-0.375,-9.83%,0,41
2026-03-13,3.815,3.815,3.815,3.815,-1.428,-27.24%,0,41
2026-03-12,5.243,5.243,5.243,5.243,-0.137,-2.55%,0,41
2026-03-11,5.38,5.38,5.38,5.38,-1.476,-21.53%,0,41
2026-03-10,6.856,6.856,6.856,6.856,1.5,+28.01%,0,41
2026-03-09,5.356,5.356,5.356,5.356,-0.137,-2.49%,0,41
2026-03-06,5.493,5.493,5.493,5.493,0.442,+8.75%,0,41
2026-03-05,5.051,5.051,5.051,5.051,-0.48,-8.68%,0,41
2026-03-04,5.531,5.531,5.531,5.531,-0.416,-7.00%,0,41
2026-03-03,5.947,5.947,5.947,5.947,-1.673,-21.96%,5,41
2026-03-02,7.62,7.62,7.62,7.62,-2.562,-25.16%,0,46
2026-02-27,10.182,10.182,10.182,10.182,2.918,+40.17%,0,46
2026-02-26,7.264,7.264,7.264,7.264,-2.215,-23.37%,0,46
2026-02-25,9.479,9.479,9.479,9.479,0.163,+1.75%,0,46
2026-02-24,9.316,9.316,9.316,9.316,-0.494,-5.04%,5,46
2026-02-23,9.81,9.81,9.81,9.81,3.504,+55.57%,0,41
2026-02-20,6.306,6.306,6.306,6.306,2.644,+72.20%,0,41
2026-02-19,3.662,3.662,3.662,3.662,0.209,+6.05%,9,41
2026-02-18,3.453,3.453,3.453,3.453,1.043,+43.28%,0,50
2026-02-17,2.41,2.41,2.41,2.41,-0.68,-22.01%,0,50
2026-02-13,3.09,3.09,3.09,3.09,-0.112,-3.50%,0,50
2026-02-12,3.202,3.202,3.202,3.202,-2.705,-45.79%,0,50
2026-02-11,5.907,5.907,5.907,5.907,0.927,+18.61%,0,50
2026-02-10,4.98,4.98,4.98,4.98,-1.173,-19.06%,0,50
2026-02-09,6.153,6.153,6.153,6.153,1.432,+30.33%,0,50
2026-02-06,4.721,4.721,4.721,4.721,0.75,+18.89%,0,50
2026-02-05,3.971,3.971,3.971,3.971,-2.436,-38.02%,0,50
2026-02-04,6.407,6.407,6.407,6.407,0.196,+3.16%,0,50
2026-02-03,6.211,6.211,6.211,6.211,2.351,+60.91%,0,50
2026-02-02,3.86,3.86,3.86,3.86,-2.317,-37.51%,0,50
2026-01-30,6.177,6.177,6.177,6.177,-14.282,-69.81%,38,50
2026-01-29,20.459,20.459,20.459,20.459,1.624,+8.62%,68,72
2026-01-28,18.835,18.835,18.835,18.835,5.035,+36.49%,0,11
2026-01-27,13.8,13.8,13.8,13.8,-14.986,-52.06%,4,11
2026-01-26,28.786,28.786,28.786,28.786,18.522,+180.46%,2,7
2026-01-23,10.264,10.264,10.264,10.264,1.757,+20.65%,0,9
2026-01-22,8.507,8.507,8.507,8.507,1.054,+14.14%,0,9
2026-01-21,7.453,7.453,7.453,7.453,-0.67,-8.25%,1,9
2026-01-20,8.123,8.123,8.123,8.123,2.529,+45.21%,0,9
2026-01-16,5.594,5.594,5.594,5.594,-1.207,-17.75%,0,9
2026-01-15,6.801,6.801,6.801,6.801,0.408,+6.38%,1,9
2026-01-14,6.393,6.393,6.393,6.393,1.983,+44.97%,0,8
2026-01-13,4.41,4.41,4.41,4.41,0.261,+6.29%,0,8
2026-01-12,4.149,4.149,4.149,4.149,1.099,+36.03%,2,8
2026-01-09,3.05,3.05,3.05,3.05,1.054,+52.81%,0,7
2026-01-08,1.996,1.996,1.996,1.996,-0.385,-16.17%,0,7
2026-01-07,2.381,2.381,2.381,2.381,-1.571,-39.75%,0,7
"Downloaded from Barchart.com as of 06-30-2026 10:50pm CDT"
