Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-10,0.5,0.5,0.5,0.5,0.1,+25.00%,44,678
2026-06-09,0.4,0.4,0.4,0.4,-0.2,-33.33%,2,634
2026-06-08,0.6,0.6,0.6,0.6,-0.1,-14.29%,0,634
2026-06-05,0.7,0.7,0.7,0.7,-0.1,-12.50%,0,634
2026-06-04,0.8,0.8,0.8,0.8,-0.1,-11.11%,0,634
2026-06-03,0.9,0.9,0.9,0.9,-0.1,-10.00%,0,634
2026-06-02,1,1,1,1,-0.2,-16.67%,0,634
2026-06-01,1.2,1.2,1.2,1.2,-0.2,-14.29%,0,634
2026-05-29,1.3,1.4,1.3,1.4,0.2,+16.67%,15,634
2026-05-28,1.2,1.2,1.2,1.2,0.4,+50.00%,36,634
2026-05-27,0.9,0.9,0.8,0.8,-0.2,-20.00%,501,634
2026-05-26,1,1,1,1,-0.1,-9.09%,0,235
2026-05-22,1.1,1.1,1.1,1.1,-0.4,-26.67%,0,235
2026-05-21,1.5,1.5,1.5,1.5,-0.2,-11.76%,1,235
2026-05-20,1.7,1.7,1.7,1.7,-0.2,-10.53%,1,235
2026-05-19,1.9,1.9,1.9,1.9,-0.2,-9.52%,0,235
2026-05-18,2.1,2.1,2.1,2.1,0.2,+10.53%,0,235
2026-05-15,2.4,2.4,1.9,1.9,-0.8,-29.63%,131,235
2026-05-14,2.8,2.8,2.7,2.7,-0.3,-10.00%,11,268
2026-05-13,2.8,3,2.8,3,-0.1,-3.23%,5,279
2026-05-12,3.1,3.1,3.1,3.1,-0.2,-6.06%,0,283
2026-05-11,4.3,4.3,3.3,3.3,0.2,+6.45%,2,283
2026-05-08,3.1,3.1,3.1,3.1,-0.2,-6.06%,0,281
2026-05-07,3.3,3.3,3.3,3.3,-0.2,-5.71%,117,281
2026-05-06,3.5,3.5,3.5,3.5,0.4,+12.90%,0,166
2026-05-05,3.1,3.1,3.1,3.1,0,0.00%,0,166
2026-05-04,3.1,3.1,3.1,3.1,-0.1,-3.13%,0,166
2026-05-01,3.2,3.2,3.2,3.2,0.1,+3.23%,0,166
2026-04-30,3.1,3.1,3.1,3.1,0.3,+10.71%,0,166
2026-04-29,2.8,2.8,2.8,2.8,0,0.00%,0,166
2026-04-28,2.8,2.8,2.8,2.8,-0.6,-17.65%,0,166
2026-04-27,3.4,3.4,3.4,3.4,-0.4,-10.53%,0,166
2026-04-24,3.8,3.8,3.8,3.8,-0.3,-7.32%,1,166
2026-04-23,4.1,4.1,4.1,4.1,-0.4,-8.89%,1,166
2026-04-22,4.5,4.5,4.5,4.5,-0.4,-8.16%,0,166
2026-04-21,4.5,4.9,4.5,4.9,0.1,+2.08%,16,166
2026-04-20,4.3,4.8,4.3,4.8,-0.8,-14.29%,3,166
2026-04-17,5.6,5.6,5.6,5.6,0.2,+3.70%,0,167
2026-04-16,5.4,5.4,5.4,5.4,-1.2,-18.18%,0,167
2026-04-15,6.6,6.6,6.6,6.6,-0.2,-2.94%,0,167
