Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-31,52.3,52.3,48.4,48.5,1.1,+2.32%,10,1108
2026-03-30,47.9,53,47.4,47.4,4.1,+9.47%,127,1108
2026-03-27,45.5,45.5,43.3,43.3,7.8,+21.97%,24,1083
2026-03-26,41.5,42.5,35.5,35.5,-9.7,-21.46%,169,1061
2026-03-25,48,50,45.2,45.2,9.7,+27.32%,340,1129
2026-03-24,36,36,35.5,35.5,0.6,+1.72%,10,1126
2026-03-23,34,35.3,34,34.9,-0.3,-0.85%,158,1116
2026-03-20,34.8,35.2,31,35.2,-0.9,-2.49%,269,994
2026-03-19,50,50,36.1,36.1,-22.,-37.87%,57,1185
2026-03-18,69.5,69.5,57,58.1,-15.3,-20.84%,573,1129
2026-03-17,73.4,73.4,73.4,73.4,-10.2,-12.20%,50,1455
2026-03-16,86,89,83.6,83.6,-17.2,-17.06%,11,1420
2026-03-13,108,108,96,100.8,-8.4,-7.69%,251,1431
2026-03-12,123,123,109.2,109.2,-16.6,-13.20%,21,1299
2026-03-11,125.8,125.8,125.8,125.8,-19.5,-13.42%,20,1279
2026-03-10,140,145.3,140,145.3,23.2,+19.00%,51,1259
2026-03-09,121,122.1,120.3,122.1,-15.3,-11.14%,51,1209
2026-03-06,117,137.4,117,137.4,19.1,+16.15%,68,1194
2026-03-05,118.4,120.9,116.3,118.3,-19.1,-13.90%,521,1166
2026-03-04,146,146,137.4,137.4,-0.6,-0.43%,30,674
2026-03-03,196,196,137.5,138,-42.5,-23.55%,377,704
2026-03-02,208,215,180.5,180.5,18.2,+11.21%,30,534
2026-02-27,162.3,162.3,162.3,162.3,13.8,+9.29%,16,564
2026-02-26,148.5,148.5,148.5,148.5,-24.4,-14.11%,1,563
2026-02-25,177,177,172.9,172.9,9.4,+5.75%,32,563
2026-02-24,176,176,163.5,163.5,-23.5,-12.57%,35,533
2026-02-23,174,187,174,187,54.4,+41.03%,6,565
2026-02-20,115,151,115,132.6,21.3,+19.14%,70,563
2026-02-19,107.2,111.3,107.2,111.3,-1.1,-0.98%,5,513
2026-02-18,82,112.4,82,112.4,30.9,+37.91%,260,518
2026-02-17,99.2,99.2,81.5,81.5,-33.1,-28.88%,55,508
2026-02-13,98,114.6,98,114.6,18.5,+19.25%,9,563
2026-02-12,118.6,118.6,89.3,96.1,-33.2,-25.68%,177,563
2026-02-11,129.3,129.3,129.3,129.3,20.3,+18.62%,0,518
2026-02-10,137,137,109,109,-26.9,-19.79%,20,518
2026-02-09,126.3,138,126.3,135.9,12.2,+9.86%,79,538
2026-02-06,123.7,123.7,123.7,123.7,17.3,+16.26%,70,474
2026-02-05,106.4,106.4,106.4,106.4,-20.5,-16.15%,0,474
2026-02-04,186.4,186.4,126.9,126.9,-6.1,-4.59%,1,474
2026-02-03,133,133,133,133,64.9,+95.30%,0,473
2026-02-02,68.1,68.1,68.1,68.1,-1.2,-1.73%,0,473
2026-01-30,315,315,69.3,69.3,-215.1,-75.63%,2,473
2026-01-29,284.4,284.4,284.4,284.4,54.8,+23.87%,18,473
2026-01-28,200,229.6,199.8,229.6,95.8,+71.60%,8,477
2026-01-27,133.8,133.8,133.8,133.8,-15.6,-10.44%,4,482
2026-01-26,125,150.6,125,149.4,37.4,+33.39%,107,482
2026-01-23,112,112,112,112,18.1,+19.28%,71,381
2026-01-22,79,95,79,93.9,15,+19.01%,7,439
2026-01-21,80,80,76,78.9,16,+25.44%,9,443
2026-01-20,56,62.9,56,62.9,23.5,+59.64%,13,451
2026-01-16,39.4,39.4,39.4,39.4,0,0.00%,0,460
2026-01-15,39.4,39.4,39.4,39.4,-5.4,-12.05%,0,460
2026-01-14,44.8,44.8,44.8,44.8,0.7,+1.59%,6,460
2026-01-13,44.1,44.1,44.1,44.1,-4.9,-10.00%,0,460
2026-01-12,49,49,49,49,13.1,+36.49%,0,460
2026-01-09,35.9,35.9,35.9,35.9,3.3,+10.12%,0,460
2026-01-08,32.6,32.6,32.6,32.6,-0.5,-1.51%,0,460
2026-01-07,33.1,33.1,33.1,33.1,-2.7,-7.54%,0,460
2026-01-06,35.8,35.8,35.8,35.8,4.8,+15.48%,0,460
2026-01-05,31,31,31,31,8.5,+37.78%,0,460
2026-01-02,22.5,22.5,22.5,22.5,-0.7,-3.02%,0,460
2025-12-31,23.2,23.2,23.2,23.2,-5.,-17.73%,0,460
2025-12-30,28.2,28.2,28.2,28.2,2.6,+10.16%,0,460
2025-12-29,25.6,25.6,25.6,25.6,-18.9,-42.47%,0,460
2025-12-26,44.5,44.5,44.5,44.5,9.2,+26.06%,0,460
2025-12-24,35.3,35.3,35.3,35.3,-2.7,-7.11%,0,460
2025-12-23,38,38,38,38,0.7,+1.88%,0,460
2025-12-22,37.3,37.3,37.3,37.3,7.6,+25.59%,0,460
2025-12-19,29.7,29.7,29.7,29.7,1.5,+5.32%,0,460
2025-12-18,28.2,28.2,28.2,28.2,-0.1,-0.35%,0,460
2025-12-17,27,28.3,27,28.3,3.7,+15.04%,2,460
2025-12-16,24.6,24.6,24.6,24.6,-2.4,-8.89%,0,460
2025-12-15,27,27,27,27,-0.5,-1.82%,0,460
2025-12-12,27.5,27.5,27.5,27.5,1.2,+4.56%,0,460
2025-12-11,26.3,26.3,26.3,26.3,6.8,+34.87%,0,460
2025-12-10,19.5,19.5,19.5,19.5,-0.9,-4.41%,0,460
2025-12-09,20.4,20.4,20.4,20.4,1.6,+8.51%,0,460
2025-12-08,18.8,18.8,18.8,18.8,-3.,-13.76%,0,460
2025-12-05,21.8,21.8,21.8,21.8,-0.3,-1.36%,0,460
"Downloaded from Barchart.com as of 06-11-2026 01:00am CDT"
