Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-08,0.355,0.444,0.355,0.444,-0.03,-6.33%,82,264
2026-06-05,0.511,0.511,0.45,0.474,-0.368,-43.71%,155,341
2026-06-04,0.842,0.842,0.842,0.842,-0.045,-5.07%,121,239
2026-06-03,0.75,0.887,0.75,0.887,-0.364,-29.10%,173,308
2026-06-02,1.421,1.421,1.251,1.251,0.022,+1.79%,129,204
2026-06-01,1.23,1.23,1.229,1.229,-0.222,-15.30%,3,144
2026-05-29,1.451,1.451,1.451,1.451,-0.081,-5.29%,0,141
2026-05-28,1.307,1.532,1.307,1.532,0.096,+6.69%,94,141
2026-05-27,1.479,1.49,1.436,1.436,-0.485,-25.25%,22,74
2026-05-26,1.921,1.921,1.921,1.921,-0.08,-4.00%,1,55
2026-05-22,2.225,2.225,2.001,2.001,-0.308,-13.34%,2,56
2026-05-21,2.309,2.309,2.309,2.309,0.153,+7.10%,1,55
2026-05-20,2.156,2.156,2.156,2.156,-0.039,-1.78%,10,54
2026-05-19,2.319,2.319,2.195,2.195,-0.646,-22.74%,1,54
2026-05-18,3.28,3.28,2.841,2.841,-0.086,-2.94%,21,54
2026-05-15,2.927,2.927,2.927,2.927,-2.591,-46.96%,4,51
2026-05-14,5.518,5.518,5.518,5.518,-2.554,-31.64%,2,51
2026-05-13,8.072,8.072,8.072,8.072,2.092,+34.98%,2,52
2026-05-12,5.98,5.98,5.98,5.98,-0.554,-8.48%,8,51
2026-05-11,6.534,6.534,6.534,6.534,2.532,+63.27%,48,43
2026-05-08,4.002,4.002,4.002,4.002,0.11,+2.83%,0,18
2026-05-07,3.892,3.892,3.892,3.892,1.066,+37.72%,11,18
2026-05-06,2.826,2.826,2.826,2.826,0.894,+46.27%,0,7
2026-05-05,1.932,1.932,1.932,1.932,-0.029,-1.48%,0,7
2026-05-04,1.961,1.961,1.961,1.961,-0.521,-20.99%,4,7
