Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-30,0.3,0.5,0.3,0.4,-0.1,-20.00%,62,1571
2026-06-29,0.5,0.5,0.5,0.5,0,0.00%,0,1611
2026-06-26,0.5,0.5,0.5,0.5,0.1,+25.00%,1,1611
2026-06-25,0.4,0.4,0.4,0.4,-0.1,-20.00%,26,1612
2026-06-24,0.5,0.5,0.5,0.5,0,0.00%,386,1612
2026-06-23,0.5,0.5,0.5,0.5,-0.4,-44.44%,348,1573
2026-06-22,0.9,0.9,0.9,0.9,-0.2,-18.18%,750,1570
2026-06-18,1.1,1.1,1.1,1.1,-0.2,-15.38%,0,910
2026-06-17,1,1.3,1,1.3,0,0.00%,1,910
2026-06-16,1.3,1.3,1.3,1.3,-0.1,-7.14%,28,910
2026-06-15,1.5,1.8,1.4,1.4,0.3,+27.27%,606,910
2026-06-12,1.1,1.1,1.1,1.1,0.1,+10.00%,0,846
2026-06-11,1,1,1,1,-0.3,-23.08%,34,846
2026-06-10,1.3,1.3,1.3,1.3,-0.2,-13.33%,43,812
2026-06-09,1.4,1.5,1.4,1.5,-0.1,-6.25%,94,840
2026-06-08,1.6,1.6,1.6,1.6,-0.3,-15.79%,53,930
2026-06-05,2,2,1.8,1.9,-0.2,-9.52%,7,895
2026-06-04,2.2,2.2,2.1,2.1,-0.1,-4.55%,39,900
2026-06-03,2.4,2.4,2.2,2.2,-0.3,-12.00%,25,908
2026-06-02,2.5,2.5,2.5,2.5,-0.2,-7.41%,136,888
2026-06-01,2.7,2.7,2.7,2.7,-0.8,-22.86%,78,978
2026-05-29,3.3,3.5,3.2,3.5,0.7,+25.00%,10,905
2026-05-28,2.5,2.8,2.5,2.8,0.8,+40.00%,1,904
2026-05-27,2.2,2.2,2,2,-0.6,-23.08%,9,904
2026-05-26,3.3,3.3,2.6,2.6,-0.5,-16.13%,8,900
2026-05-22,3.4,3.4,3.1,3.1,-0.3,-8.82%,1,897
2026-05-21,3.4,3.4,3.4,3.4,-0.4,-10.53%,55,897
2026-05-20,4,4,3.8,3.8,-0.3,-7.32%,1,889
2026-05-19,4,4.1,3.9,4.1,-0.5,-10.87%,6,889
2026-05-18,5,5,4.6,4.6,-0.3,-6.12%,1,892
2026-05-15,4.9,4.9,4.9,4.9,-1.2,-19.67%,0,892
2026-05-14,7.2,7.2,5.9,6.1,-1.1,-15.28%,7,892
2026-05-13,7.2,7.2,7.2,7.2,0.1,+1.41%,10,886
2026-05-12,7.1,7.1,7.1,7.1,-0.7,-8.97%,1,886
2026-05-11,8.4,8.4,7.8,7.8,0.3,+4.00%,2,885
2026-05-08,7.5,7.5,7.5,7.5,-0.6,-7.41%,0,883
2026-05-07,8.1,8.1,8.1,8.1,0.7,+9.46%,200,883
2026-05-06,7.6,7.6,7.4,7.4,0.7,+10.45%,3,802
