Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-04-30,3.283,3.283,3.283,3.283,0.515,+18.61%,1,14
2026-04-29,2.768,2.768,2.768,2.768,-0.519,-15.79%,0,14
2026-04-28,3.287,3.287,3.287,3.287,-0.919,-21.85%,1,14
2026-04-27,4.206,4.206,4.206,4.206,-0.764,-15.37%,0,13
2026-04-24,4.97,4.97,4.97,4.97,-0.07,-1.39%,0,13
2026-04-23,5.04,5.04,5.04,5.04,-0.822,-14.02%,1,13
2026-04-22,5.862,5.862,5.862,5.862,0.376,+6.85%,0,13
2026-04-21,5.486,5.486,5.486,5.486,-1.778,-24.48%,1,13
2026-04-20,7.264,7.264,7.264,7.264,-0.972,-11.80%,0,12
2026-04-17,8.236,8.236,8.236,8.236,1.408,+20.62%,0,12
2026-04-16,6.828,6.828,6.828,6.828,-0.781,-10.26%,0,12
2026-04-15,7.609,7.609,7.609,7.609,0.028,+0.37%,0,12
2026-04-14,7.581,7.581,7.581,7.581,1.751,+30.03%,0,12
2026-04-13,5.83,5.83,5.83,5.83,-0.673,-10.35%,0,12
2026-04-10,6.503,6.503,6.503,6.503,-0.087,-1.32%,0,12
2026-04-09,6.59,6.59,6.59,6.59,-0.253,-3.70%,0,12
2026-04-08,6.843,6.843,6.843,6.843,1.016,+17.44%,0,12
2026-04-07,5.827,5.827,5.827,5.827,-0.165,-2.75%,0,12
2026-04-06,5.981,5.992,5.981,5.992,-0.616,-9.32%,0,12
2026-04-02,6.608,6.608,6.608,6.608,-1.176,-15.11%,0,12
2026-04-01,7.784,7.784,7.784,7.784,-0.101,-1.28%,0,12
2026-03-31,7.885,7.885,7.885,7.885,1.5,+23.49%,0,12
2026-03-30,6.385,6.385,6.385,6.385,0.143,+2.29%,0,12
2026-03-27,6.242,6.242,6.242,6.242,1.025,+19.65%,0,12
2026-03-26,5.217,5.217,5.217,5.217,-1.485,-22.16%,2,12
2026-03-25,6.702,6.702,6.702,6.702,0.993,+17.39%,0,10
2026-03-24,5.709,5.709,5.709,5.709,0.093,+1.66%,10,10
2026-03-23,5.616,5.616,5.616,5.616,0.351,+6.67%,0,0
2026-03-20,5.265,5.265,5.265,5.265,-0.643,-10.88%,0,0
2026-03-19,5.908,5.908,5.908,5.908,-2.312,-28.13%,0,0
2026-03-18,8.22,8.22,8.22,8.22,-1.519,-15.60%,0,0
2026-03-17,9.739,9.739,9.739,9.739,-1.003,-9.34%,0,0
2026-03-16,10.742,10.742,10.742,10.742,-0.512,-4.55%,0,0
2026-03-13,11.254,11.254,11.254,11.254,-2.579,-18.64%,0,0
2026-03-12,13.833,13.833,13.833,13.833,-0.27,-1.91%,0,0
2026-03-11,14.103,14.103,14.103,14.103,-3.379,-19.33%,0,0
2026-03-10,17.482,17.482,17.482,17.482,3.741,+27.23%,0,0
2026-03-09,13.741,13.741,13.741,13.741,-0.358,-2.54%,0,0
2026-03-06,14.099,14.099,14.099,14.099,1.262,+9.83%,0,0
2026-03-05,12.837,12.837,12.837,12.837,-1.204,-8.57%,0,0
2026-03-04,14.041,14.041,14.041,14.041,-0.302,-2.11%,0,0
