Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-20,73.43,75.015,69.78,70.454,-1.537,-2.13%,17,93
2026-03-19,70.625,73.69,70.625,71.991,-6.458,-8.23%,48,93
2026-03-18,76.375,78.449,76.375,78.449,-2.36,-2.92%,7,94
2026-03-17,80.809,80.809,80.809,80.809,-0.762,-0.93%,0,97
2026-03-16,81.365,81.571,79.9,81.571,-0.663,-0.81%,20,97
2026-03-13,82.234,82.234,82.234,82.234,-3.814,-4.43%,3,91
2026-03-12,86.048,86.048,86.048,86.048,-0.429,-0.50%,53,92
2026-03-11,86.477,86.477,86.477,86.477,-4.069,-4.49%,3,77
2026-03-10,90.546,90.546,90.546,90.546,5.117,+5.99%,7,78
2026-03-09,85.429,85.429,85.429,85.429,0.201,+0.24%,0,77
2026-03-06,85.228,85.228,85.228,85.228,2.13,+2.56%,0,77
2026-03-05,83.098,83.098,83.098,83.098,-1.,-1.19%,0,77
2026-03-04,84.098,84.098,84.098,84.098,-0.275,-0.33%,0,77
2026-03-03,84.373,84.373,84.373,84.373,-5.426,-6.04%,2,77
2026-03-02,89.799,95.25,89.799,89.799,-4.491,-4.76%,15,78
2026-02-27,93.725,95.365,93.68,94.29,5.757,+6.50%,17,80
2026-02-26,88.93,88.96,88.533,88.533,-4.061,-4.39%,5,77
2026-02-25,92.594,92.594,92.594,92.594,3.524,+3.96%,25,76
2026-02-24,89.07,89.07,89.07,89.07,0.918,+1.04%,0,72
2026-02-23,88.152,88.152,88.152,88.152,4.305,+5.13%,7,72
2026-02-20,83.847,83.847,83.847,83.847,4.766,+6.03%,4,71
2026-02-19,79.325,79.325,79.081,79.081,0.047,+0.06%,4,68
2026-02-18,79.034,79.034,79.034,79.034,4.193,+5.60%,2,69
2026-02-17,74.841,74.841,74.841,74.841,-4.544,-5.72%,24,71
2026-02-13,79.385,79.385,79.385,79.385,2.254,+2.92%,6,64
2026-02-12,77.131,77.131,77.131,77.131,-8.39,-9.81%,27,65
2026-02-11,85.521,85.521,85.521,85.521,3.611,+4.41%,2,66
2026-02-10,81.91,81.91,81.91,81.91,-1.882,-2.25%,4,67
2026-02-09,83.792,83.792,83.792,83.792,5.401,+6.89%,4,70
2026-02-06,71.5,78.391,65.82,78.391,0.247,+0.32%,28,70
2026-02-05,71.665,78.144,71.665,78.144,-7.884,-9.16%,6,64
2026-02-04,86.028,86.028,86.028,86.028,1.135,+1.34%,2,63
2026-02-03,82.165,84.893,82.165,84.893,6.462,+8.24%,25,63
2026-02-02,77.355,84,73.345,78.431,-1.68,-2.10%,25,56
2026-01-30,99.6,102,79.75,80.111,-36.501,-31.30%,147,53
2026-01-29,120.15,120.15,116.612,116.612,0.944,+0.82%,14,48
2026-01-28,115.668,115.668,115.668,115.668,7.627,+7.06%,3,45
2026-01-27,112.42,112.42,108.041,108.041,-9.628,-8.18%,9,44
2026-01-26,117.669,117.669,117.669,117.669,14.429,+13.98%,12,44
2026-01-23,98.675,105.015,98.675,103.24,5.116,+5.21%,24,43
2026-01-22,96.04,98.124,96.04,98.124,3.789,+4.02%,12,47
2026-01-21,95.285,95.285,94.335,94.335,-2.016,-2.09%,7,48
2026-01-20,96.07,96.351,95.465,96.351,6.161,+6.83%,37,45
2026-01-16,90.19,90.19,90.19,90.19,-3.838,-4.08%,4,31
2026-01-15,91.155,94.028,91.11,94.028,0.932,+1.00%,4,31
2026-01-14,93.096,93.096,93.096,93.096,5.14,+5.84%,31,31
2026-01-13,87.956,87.956,87.956,87.956,1.297,+1.50%,2,14
2026-01-12,85.885,86.659,85.885,86.659,5.86,+7.25%,4,12
2026-01-09,78.32,80.799,77.75,80.799,4.251,+5.55%,5,12
2026-01-08,75.825,77.465,75.825,76.548,-2.535,-3.21%,9,13
2026-01-07,77.89,79.083,77.89,79.083,-3.487,-4.22%,11,13
2026-01-06,82.57,82.57,82.57,82.57,4.495,+5.76%,18,13
2026-01-05,78.075,78.075,78.075,78.075,5.723,+7.91%,3,7
2026-01-02,72.352,73.19,72.352,72.352,0.348,+0.48%,5,6
2025-12-31,72.004,72.004,72.004,72.004,-7.362,-9.28%,0,5
2025-12-30,79.366,79.366,79.366,79.366,7.577,+10.55%,0,5
2025-12-29,72.305,72.985,71.789,71.789,-6.772,-8.62%,14,5
2025-12-26,78.561,78.561,78.561,78.561,5.548,+7.60%,11,6
"Downloaded from Barchart.com as of 06-09-2026 07:04am CDT"
