Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-10,8.29,8.29,8.29,8.29,-0.268,-3.13%,0,7
2026-06-09,8.558,8.558,8.558,8.558,-2.314,-21.28%,0,7
2026-06-08,10.872,10.872,10.872,10.872,-0.399,-3.54%,0,7
2026-06-05,11.271,11.271,11.271,11.271,-4.117,-26.75%,0,7
2026-06-04,15.388,15.388,15.388,15.388,0.126,+0.83%,0,7
2026-06-03,15.262,15.262,15.262,15.262,-1.707,-10.06%,0,7
2026-06-02,16.969,16.969,16.969,16.969,0.191,+1.14%,0,7
2026-06-01,16.778,16.778,16.778,16.778,-0.604,-3.47%,0,7
2026-05-29,17.382,17.382,17.382,17.382,-0.064,-0.37%,0,7
2026-05-28,17.446,17.446,17.446,17.446,0.884,+5.34%,0,7
2026-05-27,16.562,16.562,16.562,16.562,-1.712,-9.37%,0,7
2026-05-26,18.139,18.274,18.139,18.274,0.345,+1.92%,0,7
2026-05-22,17.929,17.929,17.929,17.929,-0.54,-2.92%,0,7
2026-05-21,18.469,18.469,18.469,18.469,0.381,+2.11%,0,7
2026-05-20,18.088,18.088,18.088,18.088,0.741,+4.27%,0,7
2026-05-19,17.347,17.347,17.347,17.347,-2.243,-11.45%,0,7
2026-05-18,19.59,19.59,19.59,19.59,-0.119,-0.60%,0,7
2026-05-15,19.709,19.709,19.709,19.709,-7.128,-26.56%,0,7
2026-05-14,26.837,26.837,26.837,26.837,-4.089,-13.22%,0,7
2026-05-13,30.926,30.926,30.926,30.926,3.772,+13.89%,0,7
2026-05-12,27.154,27.154,27.154,27.154,-0.427,-1.55%,0,7
2026-05-11,27.581,27.581,27.581,27.581,5.048,+22.40%,0,7
2026-05-08,22.533,22.533,22.533,22.533,0.592,+2.70%,0,7
2026-05-07,21.941,21.941,21.941,21.941,2.719,+14.15%,0,7
2026-05-06,19.222,19.222,19.222,19.222,3.206,+20.02%,0,7
2026-05-05,16.016,16.016,16.016,16.016,0.167,+1.05%,0,7
2026-05-04,15.849,15.849,15.849,15.849,-2.465,-13.46%,0,7
2026-05-01,18.314,18.314,18.314,18.314,1.863,+11.32%,0,7
2026-04-30,16.451,16.451,16.451,16.451,1.788,+12.19%,0,7
2026-04-29,14.663,14.663,14.663,14.663,-1.463,-9.07%,0,7
2026-04-28,16.126,16.126,16.126,16.126,-1.757,-9.82%,0,7
2026-04-27,17.883,17.883,17.883,17.883,-1.36,-7.07%,0,7
2026-04-24,19.243,19.243,19.243,19.243,0.712,+3.84%,0,7
2026-04-23,18.531,18.531,18.531,18.531,-2.124,-10.28%,0,7
2026-04-22,20.655,20.655,20.655,20.655,1.251,+6.45%,0,7
2026-04-21,19.404,19.404,19.404,19.404,-3.271,-14.43%,0,7
2026-04-20,22.675,22.675,22.675,22.675,-1.789,-7.31%,0,7
2026-04-17,24.464,24.464,24.464,24.464,2.804,+12.95%,0,7
2026-04-16,21.66,21.66,21.66,21.66,-1.047,-4.61%,0,7
2026-04-15,22.707,22.707,22.707,22.707,0.011,+0.05%,0,7
2026-04-14,22.696,22.696,22.696,22.696,3.38,+17.50%,0,7
2026-04-13,19.316,19.316,19.316,19.316,-0.973,-4.80%,0,7
2026-04-10,20.289,20.289,20.289,20.289,0.023,+0.11%,0,7
2026-04-09,20.266,20.266,20.266,20.266,0.537,+2.72%,0,7
2026-04-08,19.729,19.729,19.729,19.729,2.479,+14.37%,0,7
2026-04-07,17.25,17.25,17.25,17.25,-0.443,-2.50%,0,7
2026-04-06,17.693,17.693,17.693,17.693,-0.424,-2.34%,0,7
2026-04-02,18.117,18.117,18.117,18.117,-2.62,-12.63%,0,7
2026-04-01,20.737,20.737,20.737,20.737,0.783,+3.92%,0,7
2026-03-31,19.954,19.954,19.954,19.954,3.119,+18.53%,0,7
2026-03-30,16.835,16.835,16.835,16.835,0.355,+2.15%,0,7
2026-03-27,16.48,16.48,16.48,16.48,1.805,+12.30%,0,7
2026-03-26,14.675,14.675,14.675,14.675,-3.311,-18.41%,0,7
2026-03-25,17.986,17.986,17.986,17.986,2.175,+13.76%,0,7
2026-03-24,15.811,15.811,15.811,15.811,0.187,+1.20%,0,7
2026-03-23,15.624,15.624,15.624,15.624,0.202,+1.31%,0,7
2026-03-20,15.422,15.422,15.422,15.422,-1.251,-7.50%,0,7
2026-03-19,16.673,16.673,16.673,16.673,-4.99,-23.03%,0,7
2026-03-18,21.663,21.663,21.663,21.663,-2.217,-9.28%,0,7
2026-03-17,23.88,23.88,23.88,23.88,-0.967,-3.89%,0,7
2026-03-16,24.847,24.847,24.847,24.847,-0.703,-2.75%,0,7
2026-03-13,25.55,25.55,25.55,25.55,-3.373,-11.66%,0,7
2026-03-12,28.923,28.923,28.923,28.923,-0.381,-1.30%,0,7
2026-03-11,29.304,29.304,29.304,29.304,-4.016,-12.05%,0,7
2026-03-10,33.32,33.32,33.32,33.32,4.841,+17.00%,0,7
2026-03-09,28.479,28.479,28.479,28.479,-0.043,-0.15%,0,7
2026-03-06,28.522,28.522,28.522,28.522,1.777,+6.64%,0,7
2026-03-05,26.745,26.745,26.745,26.745,-1.126,-4.04%,0,7
2026-03-04,27.871,27.871,27.871,27.871,-0.349,-1.24%,0,7
2026-03-03,28.22,28.22,28.22,28.22,-5.103,-15.31%,0,7
2026-03-02,33.323,33.323,33.323,33.323,-3.883,-10.44%,0,7
2026-02-27,37.206,37.206,37.206,37.206,5.312,+16.66%,0,7
2026-02-26,31.894,31.894,31.894,31.894,-4.138,-11.48%,0,7
2026-02-25,36.032,36.032,36.032,36.032,2.858,+8.62%,0,7
2026-02-24,33.174,33.174,33.174,33.174,0.643,+1.98%,0,7
2026-02-23,32.531,32.531,32.531,32.531,4.806,+17.33%,0,7
2026-02-20,27.725,27.725,27.725,27.725,4.924,+21.60%,0,7
2026-02-19,22.801,22.801,22.801,22.801,0.297,+1.32%,0,7
2026-02-18,22.504,22.504,22.504,22.504,3.44,+18.04%,0,7
2026-02-17,19.064,19.064,19.064,19.064,-3.516,-15.57%,0,7
2026-02-13,22.58,22.58,22.58,22.58,1.258,+5.90%,0,7
2026-02-12,21.322,21.322,21.322,21.322,-7.455,-25.91%,0,7
2026-02-11,28.777,28.777,28.777,28.777,3.143,+12.26%,0,7
2026-02-10,25.634,25.634,25.634,25.634,-2.417,-8.62%,0,7
2026-02-09,28.051,28.051,28.051,28.051,4.41,+18.65%,0,7
2026-02-06,23.641,23.641,23.641,23.641,1.384,+6.22%,1,7
2026-02-05,22.257,22.257,22.257,22.257,-7.409,-24.97%,0,7
2026-02-04,29.666,29.666,29.666,29.666,1.056,+3.69%,0,7
2026-02-03,28.61,28.61,28.61,28.61,5.995,+26.51%,0,7
2026-02-02,22.615,22.615,22.615,22.615,-3.63,-13.83%,0,7
2026-01-30,26.245,26.245,26.245,26.245,-32.075,-55.00%,0,7
2026-01-29,58.32,58.32,58.32,58.32,1.276,+2.24%,0,7
2026-01-28,57.044,57.044,57.044,57.044,7.485,+15.10%,0,7
2026-01-27,49.559,49.559,49.559,49.559,-12.368,-19.97%,0,7
2026-01-26,61.927,61.927,61.927,61.927,17.341,+38.89%,0,7
2026-01-23,44.586,44.586,44.586,44.586,4.882,+12.30%,0,7
2026-01-22,39.704,39.704,39.704,39.704,3.332,+9.16%,0,7
2026-01-21,36.372,36.372,36.372,36.372,-1.831,-4.79%,0,7
2026-01-20,38.203,38.203,38.203,38.203,5.551,+17.00%,0,7
2026-01-16,32.652,32.652,32.652,32.652,-3.476,-9.62%,0,7
2026-01-15,36.128,36.128,36.128,36.128,0.929,+2.64%,0,7
2026-01-14,35.199,35.199,35.199,35.199,5.306,+17.75%,0,7
2026-01-13,29.893,29.893,29.893,29.893,1.131,+3.93%,0,7
2026-01-12,28.762,28.762,28.762,28.762,4.97,+20.89%,0,7
2026-01-09,23.792,23.792,23.792,23.792,4,+20.21%,0,7
2026-01-08,19.792,19.792,19.792,19.792,-2.097,-9.58%,0,7
2026-01-07,21.889,21.889,21.889,21.889,-3.838,-14.92%,0,7
2026-01-06,25.727,25.727,25.727,25.727,5.114,+24.81%,0,7
2026-01-05,20.613,20.613,20.613,20.613,3.916,+23.45%,0,7
2026-01-02,16.697,16.697,16.697,16.697,0.243,+1.48%,0,7
2025-12-31,16.454,16.454,16.454,16.454,-6.565,-28.52%,0,7
2025-12-30,23.019,23.019,23.019,23.019,5.854,+34.10%,0,7
2025-12-29,17.165,17.165,17.165,17.165,-5.273,-23.50%,0,7
2025-12-26,22.438,22.438,22.438,22.438,5.262,+30.64%,0,7
2025-12-24,17.176,17.176,17.176,17.176,0.703,+4.27%,0,7
2025-12-23,16.473,16.473,16.473,16.473,2.296,+16.20%,0,7
2025-12-22,14.177,14.177,14.177,14.177,0.827,+6.19%,0,7
2025-12-19,13.35,13.35,13.35,13.35,1.895,+16.54%,1,7
2025-12-18,11.455,11.455,11.455,11.455,-1.359,-10.61%,0,6
2025-12-17,12.155,12.814,12.155,12.814,2.823,+28.26%,1,6
2025-12-16,9.991,9.991,9.991,9.991,-0.352,-3.40%,0,6
2025-12-15,10.343,10.343,10.343,10.343,1.154,+12.56%,0,6
2025-12-12,10.706,10.706,9.189,9.189,-1.924,-17.31%,1,6
2025-12-11,11.113,11.113,11.113,11.113,2.122,+23.60%,0,6
2025-12-10,8.991,8.991,8.991,8.991,0.003,+0.03%,0,6
2025-12-09,9.097,9.097,8.988,8.988,1.753,+24.23%,1,6
2025-12-08,7.235,7.235,7.235,7.235,-0.54,-6.95%,0,6
2025-12-05,7.775,7.775,7.775,7.775,0.952,+13.95%,0,6
2025-12-04,6.823,6.823,6.823,6.823,-1.181,-14.76%,0,6
"Downloaded from Barchart.com as of 06-11-2026 01:55am CDT"
