Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-01-27,28.247,28.247,28.247,28.247,-11.245,-28.47%,0,13
2026-01-26,39.492,39.492,39.492,39.492,15.957,+67.80%,0,13
2026-01-23,23.535,23.535,23.535,23.535,3.752,+18.97%,0,13
2026-01-22,19.783,19.783,19.783,19.783,1.88,+10.50%,0,13
2026-01-21,17.903,17.903,17.903,17.903,-1.312,-6.83%,0,13
2026-01-20,19.215,19.215,19.215,19.215,4.174,+27.75%,0,13
2026-01-16,15.041,15.041,15.041,15.041,-2.337,-13.45%,0,13
2026-01-15,17.378,17.378,17.378,17.378,0.403,+2.37%,0,13
2026-01-14,16.975,16.975,16.975,16.975,3.923,+30.06%,0,13
2026-01-13,13.052,13.052,13.052,13.052,0.675,+5.45%,0,13
2026-01-12,12.377,12.377,12.377,12.377,2.864,+30.11%,0,13
2026-01-09,9.513,9.513,9.513,9.513,2.571,+37.04%,2,13
2026-01-08,6.942,6.942,6.942,6.942,-1.106,-13.74%,0,13
2026-01-07,8.048,8.048,8.048,8.048,-2.991,-27.09%,0,13
2026-01-06,11.039,11.039,11.039,11.039,2.095,+23.42%,0,13
2026-01-05,8.944,8.944,8.944,8.944,3.179,+55.14%,0,13
2026-01-02,5.765,5.765,5.765,5.765,0.22,+3.97%,0,13
2025-12-31,5.545,5.545,5.545,5.545,-3.639,-39.62%,0,13
2025-12-30,9.184,9.184,9.184,9.184,3.022,+49.04%,0,13
2025-12-29,9.4,9.4,6.162,6.162,-2.866,-31.75%,20,13
2025-12-26,10.11,10.11,9.028,9.028,3.323,+58.25%,6,30
2025-12-24,5.705,5.705,5.705,5.705,0.214,+3.90%,0,30
2025-12-23,5.491,5.491,5.491,5.491,1.361,+32.95%,0,30
2025-12-22,4.13,4.13,4.13,4.13,0.349,+9.23%,0,30
2025-12-19,3.781,3.781,3.781,3.781,0.743,+24.46%,6,30
2025-12-18,3.038,3.038,3.038,3.038,-0.754,-19.88%,0,30
2025-12-17,3.5,3.792,3.45,3.792,1.304,+52.41%,30,30
2025-12-16,2.488,2.488,2.488,2.488,-0.302,-10.82%,0,14
2025-12-15,2.79,2.79,2.79,2.79,0.388,+16.15%,0,14
2025-12-12,2.402,2.402,2.402,2.402,-0.728,-23.26%,0,14
2025-12-11,2.817,3.13,2.817,3.13,0.613,+24.35%,14,14
2025-12-10,2.517,2.517,2.517,2.517,-0.065,-2.52%,0,0
2025-12-09,2.582,2.582,2.582,2.582,0.801,+44.97%,0,0
2025-12-08,1.781,1.781,1.781,1.781,-0.373,-17.32%,0,0
2025-12-05,2.154,2.154,2.154,2.154,0.388,+21.97%,0,0
2025-12-04,1.766,1.766,1.766,1.766,-0.516,-22.61%,0,0
2025-12-03,2.282,2.282,2.282,2.282,-0.155,-6.36%,0,0
"Downloaded from Barchart.com as of 06-09-2026 06:58am CDT"
