Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-31,200,216.9,196.5,208.2,27.2,+15.03%,298,1343
2026-03-30,175,202.1,175,181,8.3,+4.81%,12,1074
2026-03-27,154.2,198,154.2,172.7,34.2,+24.69%,11,1068
2026-03-26,159.5,159.5,138.5,138.5,-41.8,-23.18%,17,1069
2026-03-25,192.7,192.7,169.5,180.3,38.8,+27.42%,36,1079
2026-03-24,150.4,150.4,141.5,141.5,4.6,+3.36%,313,1068
2026-03-23,139.8,157.5,136.9,136.9,-18.5,-11.90%,98,1126
2026-03-20,148,156,148,155.4,-11.4,-6.83%,1390,1120
2026-03-19,250,250,163.9,166.8,-110.3,-39.81%,1472,2142
2026-03-18,264.3,277.1,264.3,277.1,-58.9,-17.53%,1,1019
2026-03-17,355,362,336,336,-13.8,-3.95%,5,1019
2026-03-16,367.7,367.7,349.8,349.8,-47.,-11.84%,80,1024
2026-03-13,369,396.8,369,396.8,-29.9,-7.01%,7,981
2026-03-12,468.8,468.8,426.7,426.7,-42.3,-9.02%,30,985
2026-03-11,469,469,469,469,-46.4,-9.00%,0,985
2026-03-10,515.5,515.5,515.4,515.4,83,+19.20%,0,985
2026-03-09,440.8,440.8,432.4,432.4,-40.,-8.47%,1,985
2026-03-06,472,472.4,472,472.4,48.5,+11.44%,1,986
2026-03-05,423.9,423.9,423.9,423.9,-40.4,-8.70%,0,987
2026-03-04,464.3,464.3,464.3,464.3,0.6,+0.13%,0,987
2026-03-03,463.7,463.7,463.7,463.7,-111.2,-19.34%,0,987
2026-03-02,574.9,574.9,574.9,574.9,44,+8.29%,0,987
2026-02-27,530.9,530.9,530.9,530.9,33.4,+6.71%,0,987
2026-02-26,497.5,497.5,497.5,497.5,-34.5,-6.48%,0,987
2026-02-25,507.4,532,507.4,532,30.6,+6.10%,1,987
2026-02-24,501.4,501.4,501.4,501.4,-38.5,-7.13%,0,987
2026-02-23,539.9,539.9,539.9,539.9,108.6,+25.18%,0,987
2026-02-20,431.3,431.3,431.3,431.3,62.4,+16.92%,0,987
2026-02-19,368.9,368.9,368.9,368.9,-9.5,-2.51%,0,987
2026-02-18,328,381.8,328,378.4,75.5,+24.93%,30,987
2026-02-17,302.9,302.9,302.9,302.9,-83.5,-21.61%,51,982
2026-02-13,386.4,386.4,386.4,386.4,43.7,+12.75%,0,981
2026-02-12,342.7,342.7,342.7,342.7,-83.2,-19.54%,0,981
2026-02-11,425.9,425.9,425.9,425.9,45.1,+11.84%,0,981
2026-02-10,380.8,380.8,380.8,380.8,-52.3,-12.08%,200,1181
2026-02-09,433.1,433.1,433.1,433.1,47,+12.17%,0,1181
2026-02-06,294,389.6,275.9,386.1,51.1,+15.25%,17,1181
2026-02-05,330,335,330,335,-47.8,-12.49%,1,1187
2026-02-04,382.8,382.8,382.8,382.8,-5.7,-1.47%,0,1187
2026-02-03,387.7,388.5,381.7,388.5,157.9,+68.47%,7,1187
2026-02-02,244.1,244.1,230.6,230.6,-59.5,-20.51%,51,1187
2026-01-30,452,455,290.1,290.1,-379.,-56.64%,6,1186
2026-01-29,624,669.1,610,669.1,44.6,+7.14%,123,1185
2026-01-28,624.5,624.5,624.5,624.5,178.1,+39.90%,0,1224
2026-01-27,446.4,446.4,446.4,446.4,-21.6,-4.62%,0,1224
2026-01-26,468,468,468,468,90.8,+24.07%,50,1224
2026-01-23,377.6,377.6,377.2,377.2,45.1,+13.58%,1,1235
2026-01-22,275,332.1,273,332.1,40.8,+14.01%,30,1235
2026-01-21,260,291.3,260,291.3,43.2,+17.41%,173,1219
2026-01-20,204,248.8,203.5,248.1,76.5,+44.58%,105,1272
2026-01-16,171.6,171.6,171.6,171.6,-6.6,-3.70%,0,1247
2026-01-15,178.2,178.2,178.2,178.2,-12.9,-6.75%,1,1247
2026-01-14,191.1,191.1,191.1,191.1,7.5,+4.08%,0,1247
2026-01-13,183.6,183.6,183.6,183.6,-13.,-6.61%,280,1247
2026-01-12,205.4,205.4,196.6,196.6,44.6,+29.34%,280,1247
2026-01-09,145,154.1,145,152,12.6,+9.04%,18,1052
2026-01-08,139.4,139.4,139.4,139.4,-3.2,-2.24%,50,1052
2026-01-07,142.6,142.6,142.6,142.6,-12.6,-8.12%,26,1102
2026-01-06,155.2,155.2,155.2,155.2,15.1,+10.78%,26,1102
2026-01-05,140.1,140.1,140.1,140.1,37.1,+36.02%,0,1128
2026-01-02,103,103,103,103,-4.1,-3.83%,0,1128
2025-12-31,107.1,107.1,107.1,107.1,-17.7,-14.18%,0,1128
2025-12-30,124.8,124.8,124.8,124.8,11.8,+10.44%,0,1128
2025-12-29,113,113,113,113,-66.9,-37.19%,0,1128
2025-12-26,179.9,179.9,179.9,179.9,27.3,+17.89%,0,1128
2025-12-24,152.6,152.6,152.6,152.6,-7.2,-4.51%,50,1128
2025-12-23,159,165.5,159,159.8,7.5,+4.92%,50,1128
2025-12-22,152.3,152.3,152.3,152.3,28,+22.53%,0,1158
2025-12-19,124.3,124.3,124.3,124.3,6.3,+5.34%,0,1158
2025-12-18,118,118,118,118,-0.8,-0.67%,0,1158
2025-12-17,111.5,118.8,111.5,118.8,12.8,+12.08%,3,1158
2025-12-16,106,106,106,106,-5.8,-5.19%,0,1161
2025-12-15,113.8,113.8,111.8,111.8,-0.5,-0.45%,35,1161
2025-12-12,112.3,112.3,112.3,112.3,3.8,+3.50%,0,1161
2025-12-11,108.5,108.5,108.5,108.5,25.8,+31.20%,0,1161
2025-12-10,82.7,82.7,82.7,82.7,-3.5,-4.06%,0,1161
2025-12-09,86.2,86.2,86.2,86.2,5.5,+6.82%,0,1161
2025-12-08,80.7,80.7,80.7,80.7,-8.6,-9.63%,0,1161
2025-12-05,89.3,89.3,89.3,89.3,-1.6,-1.76%,0,1161
2025-12-04,90.9,90.9,90.9,90.9,-3.9,-4.11%,3,1161
2025-12-03,94.8,94.8,94.8,94.8,1,+1.07%,0,1163
"Downloaded from Barchart.com as of 06-09-2026 06:56am CDT"
