Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-30,1.008,1.38,1.001,1.334,0.245,+22.50%,57,399
2026-06-29,1.105,1.116,1.089,1.089,-0.348,-24.22%,10,397
2026-06-26,1.3,1.45,1.3,1.437,0.142,+10.97%,15,395
2026-06-25,1.2,1.295,1.16,1.295,0.127,+10.87%,171,388
2026-06-24,1.43,1.43,1,1.168,-0.749,-39.07%,15,292
2026-06-23,2.246,2.25,1.83,1.917,-1.18,-38.10%,59,284
2026-06-22,3.38,3.38,2.95,3.097,-0.529,-14.59%,19,278
2026-06-18,4.45,5.306,3.3,3.626,-2.301,-38.82%,31,282
2026-06-17,5.7,5.927,4.455,5.927,0.505,+9.31%,4,276
2026-06-16,5.6,5.6,5.422,5.422,-0.232,-4.10%,11,273
2026-06-15,5.852,6.23,5.654,5.654,0.664,+13.31%,5,278
2026-06-12,4.61,5.005,4.61,4.99,1.509,+43.35%,73,278
2026-06-11,3.377,4.75,3.25,3.481,-0.303,-8.01%,11,272
2026-06-10,3.6,3.784,3.6,3.784,-0.052,-1.36%,2,271
2026-06-09,4,4,3.836,3.836,-1.309,-25.44%,6,269
2026-06-08,5.35,5.35,5.145,5.145,-0.254,-4.70%,1,266
2026-06-05,5.653,5.653,5.3,5.399,-2.725,-33.54%,11,267
2026-06-04,8.124,8.124,8.124,8.124,-0.102,-1.24%,0,266
2026-06-03,8.226,8.226,8.226,8.226,-1.288,-13.54%,0,266
2026-06-02,9.514,9.514,9.514,9.514,0.052,+0.55%,0,266
2026-06-01,9.462,9.462,9.462,9.462,-0.528,-5.29%,2,266
2026-05-29,9.99,9.99,9.99,9.99,-0.083,-0.82%,0,268
2026-05-28,10.073,10.073,10.073,10.073,0.668,+7.10%,0,268
2026-05-27,9.405,9.405,9.405,9.405,-1.495,-13.72%,0,268
2026-05-26,10.641,10.9,10.641,10.9,0.241,+2.26%,0,268
2026-05-22,10.659,10.659,10.659,10.659,-0.441,-3.97%,0,268
2026-05-21,11.8,11.8,11.1,11.1,0.261,+2.41%,2,268
2026-05-20,10.4,10.839,10.4,10.839,0.235,+2.22%,2,266
2026-05-19,10.604,10.604,10.604,10.604,-1.909,-15.26%,0,266
2026-05-18,12.513,12.513,12.513,12.513,-0.164,-1.29%,0,266
2026-05-15,12.677,12.677,12.677,12.677,-6.005,-32.14%,0,266
2026-05-14,18.682,18.682,18.682,18.682,-3.867,-17.15%,0,266
2026-05-13,22.93,22.93,22.549,22.549,3.459,+18.12%,4,273
2026-05-12,19.09,19.09,19.09,19.09,-0.4,-2.05%,0,265
2026-05-11,19.49,19.49,19.49,19.49,4.666,+31.48%,8,265
2026-05-08,14.824,14.824,14.824,14.824,0.485,+3.38%,0,267
2026-05-07,14.339,14.339,14.339,14.339,2.436,+20.47%,120,261
2026-05-06,11.903,11.903,11.903,11.903,2.624,+28.28%,20,141
2026-05-05,8.9,9.279,8.9,9.279,-0.086,-0.92%,2,121
2026-05-04,9.365,9.365,9.365,9.365,-1.885,-16.76%,0,121
2026-05-01,11.25,11.25,11.25,11.25,1.616,+16.77%,0,121
2026-04-30,9.634,9.634,9.634,9.634,1.197,+14.19%,0,121
2026-04-29,8.437,8.437,8.437,8.437,-1.125,-11.77%,0,121
2026-04-28,9.562,9.562,9.562,9.562,-1.532,-13.81%,0,121
2026-04-27,11.094,11.094,11.094,11.094,-1.233,-10.00%,0,121
2026-04-24,12.327,12.327,12.327,12.327,0.445,+3.75%,0,121
2026-04-23,11.882,11.882,11.882,11.882,-1.675,-12.36%,0,121
2026-04-22,13.557,13.557,13.557,13.557,0.973,+7.73%,0,121
2026-04-21,12.584,12.584,12.584,12.584,-2.773,-18.06%,0,121
2026-04-20,15.357,15.357,15.357,15.357,-1.612,-9.50%,0,121
2026-04-17,16.969,16.969,16.969,16.969,2.3,+15.68%,0,121
2026-04-16,14.669,14.669,14.669,14.669,-1.056,-6.72%,0,121
2026-04-15,15.725,15.725,15.725,15.725,0.115,+0.74%,0,121
2026-04-14,15.5,15.61,15.5,15.61,2.816,+22.01%,2,121
2026-04-13,12.794,12.794,12.794,12.794,-0.926,-6.75%,0,119
2026-04-10,13.72,13.72,13.72,13.72,-0.01,-0.07%,0,119
2026-04-09,13.73,13.73,13.73,13.73,0.226,+1.67%,0,119
2026-04-08,13.504,13.504,13.504,13.504,1.776,+15.14%,0,119
2026-04-07,11.728,11.728,11.728,11.728,-0.301,-2.50%,0,119
2026-04-06,12.029,12.029,12.029,12.029,-0.563,-4.47%,0,119
2026-04-02,12.5,12.592,12.5,12.592,-2.108,-14.34%,1,119
2026-04-01,14.7,14.7,14.7,14.7,0.64,+4.55%,0,118
2026-03-31,14.06,14.06,14.06,14.06,2.298,+19.54%,0,118
2026-03-30,11.762,11.762,11.762,11.762,0.191,+1.65%,0,118
2026-03-27,11.571,11.571,11.571,11.571,1.536,+15.31%,0,118
2026-03-26,10.035,10.035,10.035,10.035,-2.449,-19.62%,0,118
2026-03-25,12.484,12.484,12.484,12.484,1.569,+14.37%,0,118
2026-03-24,11,11.35,10.85,10.915,0.151,+1.40%,37,118
2026-03-23,10.764,10.764,10.764,10.764,0.33,+3.16%,0,84
2026-03-20,10.434,10.434,10.434,10.434,-0.99,-8.67%,0,84
2026-03-19,11.424,11.424,11.424,11.424,-3.893,-25.42%,0,84
2026-03-18,15.317,15.317,15.317,15.317,-2.001,-11.55%,0,84
2026-03-17,17.318,17.318,17.318,17.318,-0.975,-5.33%,0,84
2026-03-16,18.293,18.293,18.293,18.293,-0.712,-3.75%,0,84
2026-03-13,19.005,19.005,19.005,19.005,-3.077,-13.93%,0,84
2026-03-12,22.082,22.082,22.082,22.082,-0.336,-1.50%,0,84
2026-03-11,22.418,22.418,22.418,22.418,-3.869,-14.72%,0,84
2026-03-10,26.287,26.287,26.287,26.287,4.531,+20.83%,0,84
2026-03-09,21.756,21.756,21.756,21.756,-0.255,-1.16%,0,84
2026-03-06,22.011,22.011,22.011,22.011,1.605,+7.87%,0,84
2026-03-05,20.406,20.406,20.406,20.406,-1.237,-5.72%,0,84
2026-03-04,21.643,21.643,21.643,21.643,-0.379,-1.72%,0,84
2026-03-03,22.022,22.022,22.022,22.022,-4.341,-16.47%,0,84
2026-03-02,26.363,26.363,26.363,26.363,-3.981,-13.12%,0,84
2026-02-27,30.344,30.344,30.344,30.344,4.97,+19.59%,1,84
2026-02-26,25.374,25.374,25.374,25.374,-3.714,-12.77%,0,84
2026-02-25,29.088,29.088,29.088,29.088,2.198,+8.17%,0,84
2026-02-24,26.89,26.89,26.89,26.89,0.47,+1.78%,0,84
2026-02-23,26.42,26.42,26.42,26.42,4.815,+22.29%,0,84
2026-02-20,21.605,21.605,21.605,21.605,4.729,+28.02%,0,84
2026-02-19,16.876,16.876,16.876,16.876,0.368,+2.23%,0,84
2026-02-18,16.508,16.508,16.508,16.508,2.878,+21.12%,0,84
2026-02-17,13.63,13.63,13.63,13.63,-2.78,-16.94%,0,84
2026-02-13,16.41,16.41,16.41,16.41,0.813,+5.21%,0,84
2026-02-12,15.597,15.597,15.597,15.597,-6.752,-30.21%,0,84
2026-02-11,22.349,22.349,22.349,22.349,2.684,+13.65%,0,84
2026-02-10,19.665,19.665,19.665,19.665,-2.42,-10.96%,0,84
2026-02-09,22.085,22.085,22.085,22.085,4.021,+22.26%,0,84
2026-02-06,18.064,18.064,18.064,18.064,1.665,+10.15%,0,84
2026-02-05,16.399,16.399,16.399,16.399,-6.858,-29.49%,0,84
2026-02-04,23.257,23.257,23.257,23.257,0.923,+4.13%,0,84
2026-02-03,22.334,22.334,22.334,22.334,5.471,+32.44%,0,84
2026-02-02,16.863,16.863,16.863,16.863,-4.022,-19.26%,0,84
2026-01-30,20.885,20.885,20.885,20.885,-29.487,-58.54%,0,84
2026-01-29,50.372,50.372,50.372,50.372,1.458,+2.98%,0,84
2026-01-28,48.914,48.914,48.914,48.914,7.357,+17.70%,0,84
2026-01-27,41.557,41.557,41.557,41.557,-13.476,-24.49%,0,84
2026-01-26,55.033,55.033,55.033,55.033,18.553,+50.86%,0,84
2026-01-23,36.48,36.48,36.48,36.48,4.564,+14.30%,0,84
2026-01-22,31.916,31.916,31.916,31.916,2.878,+9.91%,0,84
2026-01-21,29.038,29.038,29.038,29.038,-1.675,-5.45%,0,84
2026-01-20,30.713,30.713,30.713,30.713,5.042,+19.64%,0,84
2026-01-16,25.671,25.671,25.671,25.671,-3.178,-11.02%,0,84
2026-01-15,28.849,28.849,28.849,28.849,0.905,+3.24%,0,84
2026-01-14,27.944,27.944,27.944,27.944,5.089,+22.27%,0,84
2026-01-13,22.855,22.855,22.855,22.855,0.984,+4.50%,0,84
2026-01-12,21.871,21.871,21.871,21.871,4.265,+24.22%,0,84
2026-01-09,17.606,17.606,17.606,17.606,3.602,+25.72%,0,84
2026-01-08,14.004,14.004,14.004,14.004,-1.749,-11.10%,0,84
2026-01-07,15.753,15.753,15.753,15.753,-3.699,-19.02%,0,84
2026-01-06,19.452,19.452,19.452,19.452,4.891,+33.59%,0,84
2026-01-05,14.561,14.561,14.561,14.561,2.846,+24.29%,0,84
2026-01-02,11.715,11.715,11.715,11.715,0.202,+1.75%,0,84
2025-12-31,11.513,11.513,11.513,11.513,-5.624,-32.82%,0,84
2025-12-30,17.137,17.137,17.137,17.137,4.911,+40.17%,0,84
2025-12-29,12.226,12.226,12.226,12.226,-4.408,-26.50%,3,84
2025-12-26,16.05,16.634,16.05,16.634,4.697,+39.35%,2,81
2025-12-24,11.937,11.937,11.937,11.937,0.663,+5.88%,51,81
2025-12-23,11.274,11.274,11.274,11.274,1.884,+20.06%,0,30
2025-12-22,9.39,9.39,9.39,9.39,0.616,+7.02%,0,30
2025-12-19,8.774,8.774,8.774,8.774,1.451,+19.81%,0,30
2025-12-18,7.323,7.323,7.323,7.323,-1.1,-13.06%,0,30
2025-12-17,8.423,8.423,8.423,8.423,2.172,+34.75%,0,30
2025-12-16,6.251,6.251,6.251,6.251,-0.368,-5.56%,0,30
2025-12-15,6.619,6.619,6.619,6.619,0.826,+14.26%,0,30
2025-12-12,5.793,5.793,5.793,5.793,-1.418,-19.66%,0,30
2025-12-11,6.508,7.211,6.508,7.211,1.372,+23.50%,1,30
2025-12-10,5.839,5.839,5.839,5.839,-0.039,-0.66%,0,30
2025-12-09,5.878,5.878,5.878,5.878,1.312,+28.73%,0,30
2025-12-08,4.566,4.566,4.566,4.566,-0.45,-8.97%,0,30
2025-12-05,4.92,5.016,4.92,5.016,0.703,+16.30%,1,30
2025-12-04,4,4.313,4,4.313,-0.935,-17.82%,1,30
2025-12-03,5.248,5.248,5.248,5.248,-0.217,-3.97%,0,29
2025-12-02,5.465,5.465,5.465,5.465,-0.49,-8.23%,0,29
2025-12-01,5.5,5.955,5.5,5.955,1.236,+26.19%,1,29
2025-11-28,4.44,4.719,4.44,4.719,1.597,+51.15%,2,29
2025-11-26,2.59,3.122,2.59,3.122,0.653,+26.45%,4,27
2025-11-25,2.469,2.469,2.469,2.469,0.328,+15.32%,0,23
2025-11-24,2.141,2.141,2.141,2.141,-0.047,-2.15%,0,23
2025-11-21,2.05,2.188,2.05,2.188,-0.036,-1.62%,1,23
2025-11-20,2.224,2.224,2.224,2.224,-0.259,-10.43%,0,22
2025-11-19,2.483,2.483,2.483,2.483,0.266,+12.00%,0,22
2025-11-18,2.217,2.217,2.217,2.217,-0.07,-3.06%,0,22
2025-11-17,2.287,2.287,2.287,2.287,-0.014,-0.61%,0,22
2025-11-14,2.301,2.301,2.301,2.301,-0.768,-25.02%,0,22
2025-11-13,3.069,3.069,3.069,3.069,-0.06,-1.92%,0,22
2025-11-12,3.1,3.129,3.1,3.129,1.101,+54.29%,1,22
2025-11-11,2,2.028,2,2.028,0.083,+4.27%,21,22
2025-11-10,1.945,1.945,1.945,1.945,0.554,+39.83%,0,22
2025-11-07,1.391,1.391,1.391,1.391,0.043,+3.19%,0,22
2025-11-06,1.348,1.348,1.348,1.348,-0.078,-5.47%,0,22
2025-11-05,1.426,1.426,1.426,1.426,0.075,+5.55%,0,22
2025-11-04,1.351,1.351,1.351,1.351,-0.153,-10.17%,0,22
2025-11-03,1.503,1.504,1.503,1.504,-0.039,-2.53%,1,22
2025-10-31,1.543,1.543,1.543,1.543,-0.161,-9.45%,0,21
2025-10-30,1.704,1.704,1.704,1.704,0.141,+9.02%,0,21
2025-10-29,1.563,1.563,1.563,1.563,0.112,+7.72%,0,21
2025-10-28,1.451,1.451,1.451,1.451,0.097,+7.16%,0,21
2025-10-27,1.7,1.7,1.354,1.354,-0.375,-21.69%,21,21
2025-10-24,1.729,1.729,1.729,1.729,-0.029,-1.65%,0,0
2025-10-23,1.758,1.758,1.758,1.758,0.204,+13.13%,0,0
2025-10-22,1.554,1.554,1.554,1.554,-0.01,-0.64%,0,0
2025-10-21,1.564,1.564,1.564,1.564,-0.842,-35.00%,0,0
2025-10-20,2.406,2.406,2.406,2.406,0.289,+13.65%,0,0
2025-10-17,2.117,2.117,2.117,2.117,-0.859,-28.86%,0,0
2025-10-16,2.976,2.976,2.976,2.976,0.519,+21.12%,0,0
2025-10-15,2.457,2.457,2.457,2.457,0.185,+8.14%,0,0
2025-10-14,2.272,2.272,2.272,2.272,0.037,+1.66%,0,0
2025-10-13,2.235,2.235,2.235,2.235,0.672,+42.99%,0,0
2025-10-10,1.563,1.563,1.563,1.563,0.014,+0.90%,0,0
2025-10-09,1.549,1.549,1.549,1.549,-0.407,-20.81%,0,0
2025-10-08,1.956,1.956,1.956,1.956,0.308,+18.69%,0,0
2025-10-07,1.648,1.648,1.648,1.648,-0.196,-10.63%,0,0
2025-10-06,1.844,1.844,1.844,1.844,0.081,+4.59%,0,0
2025-10-03,1.763,1.763,1.763,1.763,0.307,+21.09%,0,0
2025-10-02,1.456,1.456,1.456,1.456,-0.267,-15.50%,0,0
2025-10-01,1.723,1.723,1.723,1.723,0.197,+12.91%,0,0
2025-09-30,1.526,1.526,1.526,1.526,-0.083,-5.16%,0,0
2025-09-29,1.609,1.609,1.609,1.609,0.058,+3.74%,0,0
2025-09-26,1.551,1.551,1.551,1.551,0.279,+21.93%,0,0
2025-09-25,1.272,1.272,1.272,1.272,0.146,+12.97%,0,0
2025-09-24,1.126,1.126,1.126,1.126,-0.07,-5.85%,0,0
2025-09-23,1.196,1.196,1.196,1.196,0.059,+5.19%,0,0
2025-09-22,1.137,1.137,1.137,1.137,0.173,+17.95%,0,0
2025-09-19,0.964,0.964,0.964,0.964,0.109,+12.75%,0,0
2025-09-18,0.855,0.855,0.855,0.855,-0.276,-24.40%,0,0
2025-09-17,1.131,1.131,1.131,1.131,-0.128,-10.17%,0,0
2025-09-16,1.259,1.259,1.259,1.259,-0.012,-0.94%,0,0
2025-09-15,1.271,1.271,1.271,1.271,0.005,+0.39%,0,0
2025-09-12,1.266,1.266,1.266,1.266,0.104,+8.95%,0,0
2025-09-11,1.162,1.162,1.162,1.162,0.077,+7.10%,0,0
2025-09-10,1.085,1.085,1.085,1.085,0.032,+3.04%,0,0
"Downloaded from Barchart.com as of 06-30-2026 10:50pm CDT"
