Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-09,23.1,23.1,23.1,23.1,-2.1,-8.33%,101,0
2026-06-08,24.3,25.6,24.3,25.2,-0.7,-2.70%,546,3658
2026-06-05,40.1,40.1,25.5,25.9,-20.,-43.57%,436,3610
2026-06-04,45.5,53.3,44.6,45.9,4.5,+10.87%,600,3444
2026-06-03,46.9,47.2,41.4,41.4,-11.9,-22.33%,191,3617
2026-06-02,59.2,65.6,53.2,53.3,-3.1,-5.50%,244,3525
2026-06-01,64.8,65,56.4,56.4,-24.5,-30.28%,397,3380
2026-05-29,64,91.7,64,80.9,17.5,+27.60%,455,3028
2026-05-28,38.5,67,36.5,63.4,14.8,+30.45%,354,2793
2026-05-27,47.6,48.6,47.6,48.6,-15.7,-24.42%,708,2561
2026-05-26,83,83,64.3,64.3,-9.4,-12.75%,650,2792
2026-05-22,77.4,77.4,69.1,73.7,-11.7,-13.70%,23,2565
2026-05-21,76.3,85.4,76.2,85.4,-1.8,-2.06%,537,2550
2026-05-20,80,88.3,80,87.2,1.2,+1.40%,257,2202
2026-05-19,110,110,82.3,86,-16.6,-16.18%,91,2146
2026-05-18,105,105.8,102.6,102.6,-4.5,-4.20%,36,2104
2026-05-15,133.6,133.6,107,107.1,-49.8,-31.74%,92,2106
2026-05-14,172.7,178,143,156.9,-16.2,-9.36%,48,2067
2026-05-13,188.8,188.8,168,173.1,5.8,+3.47%,23,2053
2026-05-12,176,185,167.3,167.3,-21.5,-11.39%,28,2044
2026-05-11,162,197,162,188.8,-1.5,-0.79%,88,2039
2026-05-08,197,200,182.3,190.3,7.1,+3.88%,191,2008
2026-05-07,189.7,210,183.2,183.2,13.4,+7.89%,265,1937
2026-05-06,162.2,183.2,162.2,169.8,49.3,+40.91%,16,1909
2026-05-05,120.5,120.5,120.5,120.5,7.4,+6.54%,1,1895
2026-05-04,139,139,108.5,113.1,-41.7,-26.94%,11,1895
2026-05-01,130,161.6,128,154.8,7.1,+4.81%,179,1895
2026-04-30,132,160,132,147.7,26.3,+21.66%,366,1905
2026-04-29,135.5,135.5,109.8,121.4,-14.,-10.34%,17,1712
2026-04-28,166,166,125,135.4,-38.2,-22.00%,249,1706
2026-04-27,195.6,195.6,173.6,173.6,-31.6,-15.40%,155,1719
2026-04-24,198.8,212.5,195.4,205.2,0,0.00%,104,1716
2026-04-23,209.3,209.3,205.2,205.2,-15.6,-7.07%,11,1622
2026-04-22,221.6,221.6,220.8,220.8,3.5,+1.61%,1,1622
2026-04-21,254,254,217.3,217.3,-56.5,-20.64%,4,1621
2026-04-20,259.6,275,259.6,273.8,-33.7,-10.96%,5,1621
2026-04-17,307.5,307.5,307.5,307.5,38.5,+14.31%,0,1622
2026-04-16,269,269,269,269,-19.,-6.60%,2,1622
2026-04-15,295.6,295.6,288,288,-18.8,-6.13%,2,1622
2026-04-14,270,306.8,270,306.8,44.1,+16.79%,28,1620
2026-04-13,255.2,262.7,254.8,262.7,-14.8,-5.33%,64,1620
2026-04-10,277.5,277.5,277.5,277.5,-27.8,-9.11%,0,1630
2026-04-09,270,305.3,270,305.3,5.3,+1.77%,2,1630
2026-04-08,305,305,300,300,32.4,+12.11%,10,1632
2026-04-07,267.6,267.6,267.6,267.6,-7.1,-2.58%,0,1631
2026-04-06,273,274.7,273,274.7,-7.7,-2.73%,5,1631
2026-04-02,282.4,282.4,282.4,282.4,-59.6,-17.43%,1,1635
2026-04-01,342,342,342,342,60.3,+21.41%,70,1634
2026-03-31,283.3,283.3,281.7,281.7,38.4,+15.78%,15,1634
2026-03-30,248,248,239.1,243.3,9.8,+4.20%,142,1649
2026-03-27,222,247,222,233.5,44.8,+23.74%,13,1511
2026-03-26,188.7,188.7,188.7,188.7,-54.6,-22.44%,0,1520
2026-03-25,243.3,243.3,243.3,243.3,51.9,+27.12%,0,1520
2026-03-24,186.9,198.7,186.9,191.4,6.8,+3.68%,4,1520
2026-03-23,180.5,204.5,170.6,184.6,-32.4,-14.93%,24,1520
2026-03-20,236.4,236.4,217,217,-12.8,-5.57%,2,1520
2026-03-19,364.7,364.7,229.8,229.8,-144.7,-38.64%,1,1520
2026-03-18,374.5,374.5,374.5,374.5,-73.1,-16.33%,0,1519
2026-03-17,488.2,488.2,447.6,447.6,-11.,-2.40%,1,1519
2026-03-16,458.6,458.6,458.6,458.6,-55.2,-10.74%,0,1518
2026-03-13,513.8,513.8,513.8,513.8,-34.3,-6.26%,3,1518
2026-03-12,548.1,548.1,548.1,548.1,-48.4,-8.11%,0,1518
2026-03-11,596.5,596.5,596.5,596.5,-51.6,-7.96%,0,1518
2026-03-10,648.1,648.1,648.1,648.1,97.6,+17.73%,0,1518
"Downloaded from Barchart.com as of 06-09-2026 05:27am CDT"
