Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-30,0.9,0.9,0.7,0.7,0,0.00%,24,1026
2026-06-29,0.7,0.7,0.7,0.7,-0.3,-30.00%,1,1027
2026-06-26,1,1,1,1,0.2,+25.00%,0,1027
2026-06-25,0.8,0.8,0.8,0.8,-0.2,-20.00%,9,1027
2026-06-24,1,1,1,1,0,0.00%,9,1027
2026-06-23,1.4,1.4,1,1,-0.3,-23.08%,6,1036
2026-06-22,1.4,1.5,1.3,1.3,-0.5,-27.78%,10,1037
2026-06-18,1.8,1.8,1.8,1.8,-0.4,-18.18%,1,1043
2026-06-17,2.2,2.2,2.2,2.2,0.1,+4.76%,4,1044
2026-06-16,2.1,2.1,2.1,2.1,-0.3,-12.50%,0,1041
2026-06-15,2.5,2.6,2.4,2.4,0.4,+20.00%,5,1041
2026-06-12,2,2,2,2,0.3,+17.65%,0,1041
2026-06-11,1.7,1.7,1.7,1.7,-0.8,-32.00%,25,1041
2026-06-10,2.4,2.5,2,2.5,-0.2,-7.41%,9,1065
2026-06-09,2.7,2.7,2.7,2.7,-0.1,-3.57%,0,1059
2026-06-08,2.8,2.8,2.8,2.8,-0.3,-9.68%,73,1059
2026-06-05,3.3,3.3,3.1,3.1,-0.7,-18.42%,1,1059
2026-06-04,3.8,3.8,3.8,3.8,0,0.00%,1,1059
2026-06-03,4.1,4.1,3.8,3.8,-0.6,-13.64%,9,1058
2026-06-02,4.4,4.4,4.4,4.4,-0.6,-12.00%,3,1053
2026-06-01,5,5,5,5,-1.4,-21.88%,3,1052
2026-05-29,5.6,6.5,5.6,6.4,1.5,+30.61%,3,1052
2026-05-28,3.3,5.1,3.3,4.9,1.4,+40.00%,4,1050
2026-05-27,3.4,3.5,3.4,3.5,-1.3,-27.08%,4,1050
2026-05-26,5.1,5.1,4.7,4.8,-0.9,-15.79%,23,1049
2026-05-22,5.7,5.7,5.7,5.7,-0.8,-12.31%,0,1037
2026-05-21,6.5,6.5,6.5,6.5,-0.8,-10.96%,41,1037
2026-05-20,7.3,7.3,7.3,7.3,-0.5,-6.41%,41,1037
2026-05-19,7.8,7.8,7.8,7.8,-1.4,-15.22%,0,996
2026-05-18,9.2,9.2,9.2,9.2,-0.5,-5.15%,0,996
2026-05-15,9.5,9.7,9.5,9.7,-4.4,-31.21%,12,996
2026-05-14,14.1,14.1,14.1,14.1,-3.1,-18.02%,0,1006
2026-05-13,17.2,17.2,17.2,17.2,0.4,+2.38%,1,1006
2026-05-12,16.8,16.8,16.8,16.8,-2.6,-13.40%,0,1006
2026-05-11,17,19.4,16.5,19.4,0.9,+4.86%,8,1006
2026-05-08,18.5,18.5,18.5,18.5,-0.8,-4.15%,4,1006
2026-05-07,22.6,22.6,19.3,19.3,2.8,+16.97%,1,1002
2026-05-06,16.5,16.5,16.5,16.5,3.2,+24.06%,30,1002
2026-05-05,12.8,13.3,12.8,13.3,0,0.00%,1,1016
2026-05-04,13.3,13.3,13.3,13.3,-3.5,-20.83%,2,1015
2026-05-01,16.8,16.8,16.8,16.8,1.3,+8.39%,0,1015
2026-04-30,15.5,15.5,15.5,15.5,2.6,+20.16%,23,1015
2026-04-29,12.9,12.9,12.9,12.9,-0.3,-2.27%,0,1030
2026-04-28,13.2,13.2,13.2,13.2,-3.4,-20.48%,7,1030
2026-04-27,16.6,16.6,16.6,16.6,-4.3,-20.57%,0,1030
2026-04-24,20.9,20.9,20.9,20.9,-1.2,-5.43%,1,1030
2026-04-23,22.1,22.1,22.1,22.1,-2.7,-10.89%,66,1030
2026-04-22,24.8,24.8,24.8,24.8,-2.2,-8.15%,66,1030
2026-04-21,27,27,27,27,-7.7,-22.19%,5,1030
2026-04-20,34.7,34.7,34.7,34.7,-8.1,-18.93%,0,1030
