Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-10,0.8,0.9,0.8,0.9,0,0.00%,50,982
2026-06-09,0.9,0.9,0.9,0.9,-0.3,-25.00%,0,982
2026-06-08,1.2,1.2,1.2,1.2,-0.1,-7.69%,2,982
2026-06-05,1.3,1.3,1.3,1.3,-0.1,-7.14%,0,982
2026-06-04,1.5,1.5,1.4,1.4,-0.2,-12.50%,3,982
2026-06-03,1.6,1.6,1.6,1.6,-0.3,-15.79%,0,979
2026-06-02,1.8,1.9,1.8,1.9,0,0.00%,1,979
2026-06-01,2.2,2.2,1.8,1.9,-0.7,-26.92%,126,978
2026-05-29,2.4,2.6,2.4,2.6,0.5,+23.81%,167,1041
2026-05-28,2.1,2.1,2.1,2.1,0.6,+40.00%,72,909
2026-05-27,1.5,1.5,1.5,1.5,-0.4,-21.05%,502,909
2026-05-26,1.7,1.9,1.7,1.9,-0.2,-9.52%,6,507
2026-05-22,2.1,2.1,2.1,2.1,-0.4,-16.00%,0,509
2026-05-21,2.5,2.5,2.5,2.5,-0.3,-10.71%,6,509
2026-05-20,2.8,2.8,2.8,2.8,-0.1,-3.45%,6,509
2026-05-19,2.9,2.9,2.9,2.9,-0.5,-14.71%,0,506
2026-05-18,3.4,3.4,3.4,3.4,-0.1,-2.86%,121,506
2026-05-15,4.2,4.2,3.5,3.5,-0.9,-20.45%,219,431
2026-05-14,5.8,5.8,4.4,4.4,-0.6,-12.00%,30,611
2026-05-13,5,5,5,5,0.1,+2.04%,0,587
2026-05-12,6,6.5,4.9,4.9,-0.5,-9.26%,34,587
2026-05-11,6,6,4.4,5.4,0.2,+3.85%,77,591
2026-05-08,5.2,5.2,5.2,5.2,-0.4,-7.14%,0,517
2026-05-07,6.3,6.3,5.3,5.6,0.2,+3.70%,126,517
2026-05-06,5.3,5.4,5.3,5.4,0.3,+5.88%,8,636
2026-05-05,4.6,5.1,4.6,5.1,0.3,+6.25%,1,633
2026-05-04,4.8,4.8,4.8,4.8,-0.6,-11.11%,1,632
2026-05-01,5.4,5.4,5.4,5.4,0.3,+5.88%,0,632
2026-04-30,5.1,5.1,5.1,5.1,0.6,+13.33%,0,632
2026-04-29,4.2,4.5,4.1,4.5,0.1,+2.27%,4,632
2026-04-28,4.4,4.8,4.4,4.4,-1.1,-20.00%,5,633
2026-04-27,5.5,5.5,5.5,5.5,-0.8,-12.70%,1,632
2026-04-24,6.3,6.3,6.3,6.3,-0.3,-4.55%,4,633
2026-04-23,6.6,6.6,6.6,6.6,-0.5,-7.04%,1,630
2026-04-22,7.3,7.3,7.1,7.1,-0.6,-7.79%,12,629
2026-04-21,7.7,7.7,7.7,7.7,-0.9,-10.47%,2,623
2026-04-20,8.5,8.6,8.5,8.6,-1.4,-14.00%,2,623
2026-04-17,10.1,10.1,10,10,0.8,+8.70%,3,623
2026-04-16,9.2,9.2,9.2,9.2,-1.7,-15.60%,104,622
2026-04-15,10.7,10.9,10.7,10.9,-1.,-8.40%,1,560
2026-04-14,12.1,12.1,9.6,11.9,1.5,+14.42%,22,560
2026-04-13,10.4,10.4,10.4,10.4,-0.2,-1.89%,1,543
2026-04-10,10.6,10.6,10.6,10.6,-1.3,-10.92%,2,542
2026-04-09,11.9,11.9,11.9,11.9,-1.5,-11.19%,0,541
2026-04-08,17,17,13.4,13.4,-0.1,-0.74%,107,541
2026-04-07,13.5,13.5,13.5,13.5,-0.5,-3.57%,1,474
2026-04-06,14,14,14,14,-1.6,-10.26%,0,475
2026-04-02,15.6,15.6,15.6,15.6,-2.9,-15.68%,1,475
2026-04-01,18.5,18.5,18.5,18.5,0,0.00%,15,475
2026-03-31,19.5,19.5,18.5,18.5,-0.3,-1.60%,12,490
2026-03-30,19.7,19.7,18.8,18.8,1,+5.62%,126,487
2026-03-27,22,22,17.8,17.8,3.3,+22.76%,20,398
2026-03-26,14.5,14.5,14.5,14.5,-3.8,-20.77%,0,398
2026-03-25,18.3,18.3,18.3,18.3,3.9,+27.08%,0,398
2026-03-24,14.4,14.4,14.4,14.4,0.7,+5.11%,0,398
2026-03-23,14,14,13.7,13.7,-0.3,-2.14%,1,398
2026-03-20,14,14,14,14,1.1,+8.53%,0,397
2026-03-19,13,13.8,12.9,12.9,-5.1,-28.33%,32,397
2026-03-18,18,18,18,18,-4.3,-19.28%,50,366
2026-03-17,22.3,22.3,22.3,22.3,-4.3,-16.17%,25,416
2026-03-16,22.3,26.6,22.3,26.6,-4.8,-15.29%,5,391
2026-03-13,31.4,31.4,31.4,31.4,-1.1,-3.38%,2,396
2026-03-12,32.5,32.5,32.5,32.5,-6.3,-16.24%,0,398
2026-03-11,38.8,38.8,38.8,38.8,-8.5,-17.97%,4,398
2026-03-10,47.3,47.3,47.3,47.3,5.6,+13.43%,0,398
2026-03-09,41.7,41.7,41.7,41.7,-5.6,-11.84%,0,398
2026-03-06,47.3,47.3,47.3,47.3,5.9,+14.25%,0,398
2026-03-05,44.5,44.5,40,41.4,-8.,-16.19%,15,398
2026-03-04,49.4,49.4,49.4,49.4,0.6,+1.23%,0,388
2026-03-03,50,50,45,48.8,-14.4,-22.78%,16,388
2026-03-02,63.2,63.2,63.2,63.2,5.8,+10.10%,0,373
2026-02-27,57.4,57.4,57.4,57.4,6,+11.67%,0,373
2026-02-26,51.4,51.4,51.4,51.4,-12.4,-19.44%,0,373
2026-02-25,63.8,63.8,63.8,63.8,2,+3.24%,0,373
2026-02-24,61.8,61.8,61.8,61.8,-12.3,-16.60%,0,373
2026-02-23,74.8,74.8,74.1,74.1,23.6,+46.73%,81,373
2026-02-20,52,52,50.5,50.5,8.1,+19.10%,17,323
2026-02-19,44,44,42.4,42.4,-0.9,-2.08%,5,312
2026-02-18,43.3,43.3,43.3,43.3,13.8,+46.78%,1,307
2026-02-17,30.4,30.4,29.5,29.5,-11.6,-28.22%,1,306
2026-02-13,41.1,41.1,41.1,41.1,5,+13.85%,0,306
2026-02-12,36.1,36.1,36.1,36.1,-12.9,-26.33%,0,306
2026-02-11,49,49,49,49,9.7,+24.68%,0,306
2026-02-10,39.3,39.3,39.3,39.3,-13.3,-25.29%,0,306
2026-02-09,52.6,52.6,52.6,52.6,4.3,+8.90%,0,306
2026-02-06,48.3,48.3,48.3,48.3,6.1,+14.45%,122,306
2026-02-05,42.2,42.2,42.2,42.2,-8.6,-16.93%,1,186
2026-02-04,50.8,50.8,50.8,50.8,0,0.00%,0,187
2026-02-03,50.8,50.8,50.8,50.8,21.2,+71.62%,0,187
2026-02-02,29.6,29.6,29.6,29.6,-19.4,-39.59%,0,187
2026-01-30,75.8,75.8,45.2,49,-79.3,-61.81%,5,187
2026-01-29,149.3,149.3,116,128.3,39.7,+44.81%,114,186
2026-01-28,88.6,88.6,88.6,88.6,40.4,+83.82%,0,86
2026-01-27,60.1,60.1,48.2,48.2,-5.2,-9.74%,2,86
2026-01-26,52.5,53.4,45,53.4,12.6,+30.88%,6,86
2026-01-23,40.8,40.8,40.8,40.8,7.5,+22.52%,0,84
2026-01-22,33.3,33.3,33.3,33.3,5.7,+20.65%,0,84
2026-01-21,27.6,27.6,27.6,27.6,6.3,+29.58%,0,84
2026-01-20,21.9,21.9,21.3,21.3,8.4,+65.12%,1,84
2026-01-16,12.9,12.9,12.9,12.9,1,+8.40%,0,84
2026-01-15,11.9,11.9,11.9,11.9,-2.2,-15.60%,0,84
2026-01-14,14.1,14.1,14.1,14.1,-0.1,-0.70%,0,84
2026-01-13,14.2,14.2,14.2,14.2,-1.8,-11.25%,0,84
2026-01-12,16,16,16,16,4.1,+34.45%,1,84
2026-01-09,11.9,11.9,11.9,11.9,1,+9.17%,0,85
2026-01-08,10.9,10.9,10.9,10.9,0.4,+3.81%,0,85
2026-01-07,10.5,10.5,10.5,10.5,-0.8,-7.08%,2,85
2026-01-06,11.3,11.3,11.3,11.3,1.6,+16.49%,0,85
2026-01-05,9.7,9.7,9.7,9.7,2.5,+34.72%,0,85
2026-01-02,7.2,7.2,7.2,7.2,0,0.00%,0,85
2025-12-31,7.2,7.2,7.2,7.2,-2.,-21.74%,0,85
2025-12-30,9.2,9.2,9.2,9.2,0.8,+9.52%,0,85
2025-12-29,8.4,8.4,8.4,8.4,-6.1,-42.07%,0,85
2025-12-26,16,16,14.5,14.5,2.9,+25.00%,1,85
2025-12-24,11.6,11.6,11.6,11.6,-1.1,-8.66%,0,84
2025-12-23,12.7,12.7,12.7,12.7,0,0.00%,1,84
2025-12-22,12.7,12.7,12.7,12.7,2.4,+23.30%,0,84
2025-12-19,10.3,10.3,10.3,10.3,0.4,+4.04%,1,84
2025-12-18,9.9,9.9,9.9,9.9,0,0.00%,0,84
2025-12-17,9.9,9.9,9.9,9.9,1.3,+15.12%,0,84
2025-12-16,8.6,8.6,8.6,8.6,-1.,-10.42%,0,84
2025-12-15,9.6,9.6,9.6,9.6,-0.2,-2.04%,0,84
2025-12-12,9.8,9.8,9.8,9.8,0.5,+5.38%,0,84
2025-12-11,9.3,9.3,9.3,9.3,2.1,+29.17%,0,84
2025-12-10,7.2,7.2,7.2,7.2,-0.2,-2.70%,0,84
