Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-09,2.226,2.226,2.226,2.226,-0.221,-9.03%,2,0
2026-06-08,2.2,2.482,2.2,2.447,-0.096,-3.78%,12,246
2026-06-05,3.761,3.761,2.396,2.543,-1.95,-43.40%,39,244
2026-06-04,4.018,4.737,4.011,4.493,-0.062,-1.36%,25,249
2026-06-03,5.333,5.41,4.486,4.555,-1.175,-20.51%,15,249
2026-06-02,5.73,5.73,5.73,5.73,0.058,+1.02%,0,248
2026-06-01,5.672,5.672,5.672,5.672,-0.451,-7.37%,0,248
2026-05-29,6.123,6.123,6.123,6.123,-0.164,-2.61%,0,248
2026-05-28,4.875,6.287,4.875,6.287,0.535,+9.30%,37,248
2026-05-27,5.836,5.836,5.752,5.752,-1.158,-16.76%,1,234
2026-05-26,6.91,6.91,6.91,6.91,-0.022,-0.32%,8,234
2026-05-22,6.932,6.932,6.932,6.932,-0.582,-7.75%,0,230
2026-05-21,7.514,7.514,7.514,7.514,0.351,+4.90%,39,230
2026-05-20,7.163,7.163,7.163,7.163,0.232,+3.35%,2,261
2026-05-19,6.931,6.931,6.931,6.931,-1.59,-18.66%,64,261
2026-05-18,8.521,8.521,8.521,8.521,-0.208,-2.38%,169,235
2026-05-15,8.25,8.729,8.25,8.729,-5.449,-38.43%,46,71
2026-05-14,14.178,14.178,14.178,14.178,-3.744,-20.89%,0,36
2026-05-13,18,18,17.2,17.922,3.285,+22.44%,2,36
2026-05-12,14.637,14.637,14.637,14.637,-0.495,-3.27%,4,38
2026-05-11,15.1,15.455,15.1,15.132,4.27,+39.31%,4,38
2026-05-08,10.862,10.862,10.862,10.862,0.436,+4.18%,0,37
2026-05-07,10.426,10.426,10.426,10.426,2.204,+26.81%,3,37
2026-05-06,8.222,8.222,8.222,8.222,2.118,+34.70%,3,37
2026-05-05,6.104,6.104,6.104,6.104,-0.06,-0.97%,0,34
2026-05-04,6.164,6.164,6.164,6.164,-1.527,-19.85%,0,34
2026-05-01,7.691,7.691,7.691,7.691,1.371,+21.69%,0,34
2026-04-30,6.32,6.32,6.32,6.32,0.95,+17.69%,2,34
2026-04-29,5.37,5.37,5.37,5.37,-1.017,-15.92%,29,34
2026-04-28,6.387,6.387,6.387,6.387,-1.143,-15.18%,0,8
2026-04-27,7.507,7.88,7.507,7.53,-1.148,-13.23%,5,8
2026-04-24,8.678,8.678,8.678,8.678,0.298,+3.56%,0,4
2026-04-23,8.38,8.38,8.38,8.38,-1.449,-14.74%,0,4
2026-04-22,9.829,9.829,9.829,9.829,0.752,+8.28%,0,4
2026-04-21,9.077,9.077,9.077,9.077,-2.445,-21.22%,0,4
2026-04-20,11.522,11.522,11.522,11.522,-1.419,-10.97%,0,4
2026-04-17,12.941,12.941,12.941,12.941,2.098,+19.35%,0,4
2026-04-16,10.843,10.843,10.843,10.843,-1.054,-8.86%,0,4
2026-04-15,11.897,11.897,11.897,11.897,-0.007,-0.06%,0,4
2026-04-14,11.904,11.904,11.904,11.904,2.547,+27.22%,0,4
2026-04-13,9.357,9.357,9.357,9.357,-0.847,-8.30%,0,4
2026-04-10,9.4,10.204,9.4,10.204,-0.103,-1.00%,3,4
2026-04-09,10.307,10.307,10.307,10.307,0.088,+0.86%,0,2
2026-04-08,10.219,10.219,10.219,10.219,1.441,+16.42%,0,2
2026-04-07,8.778,8.778,8.778,8.778,-0.269,-2.97%,0,2
2026-04-06,9.049,9.049,9.047,9.047,-0.54,-5.63%,0,2
2026-04-02,9.587,9.587,9.587,9.587,-1.795,-15.77%,0,2
2026-04-01,11.382,11.382,11.382,11.382,0.199,+1.78%,0,2
2026-03-31,11.183,11.183,11.183,11.183,2.158,+23.91%,1,2
2026-03-30,9.025,9.025,9.025,9.025,0.169,+1.91%,0,1
2026-03-27,8.856,8.856,8.856,8.856,1.386,+18.55%,0,1
2026-03-26,7.47,7.47,7.47,7.47,-2.087,-21.84%,0,1
2026-03-25,9.557,9.557,9.557,9.557,1.31,+15.88%,0,1
2026-03-24,8.247,8.247,8.247,8.247,0.189,+2.35%,1,1
2026-03-23,8.058,8.058,8.058,8.058,0.286,+3.68%,0,0
2026-03-20,7.772,7.772,7.772,7.772,-0.91,-10.48%,0,0
2026-03-19,8.682,8.682,8.682,8.682,-3.291,-27.49%,0,0
2026-03-18,11.973,11.973,11.973,11.973,-1.818,-13.18%,0,0
2026-03-17,13.791,13.791,13.791,13.791,-1.129,-7.57%,0,0
2026-03-16,14.92,14.92,14.92,14.92,-0.505,-3.27%,0,0
2026-03-13,15.425,15.425,15.425,15.425,-2.903,-15.84%,0,0
2026-03-12,18.328,18.328,18.328,18.328,-0.357,-1.91%,0,0
2026-03-11,18.685,18.685,18.685,18.685,-3.745,-16.70%,0,0
2026-03-10,22.43,22.43,22.43,22.43,4.345,+24.03%,0,0
2026-03-09,18.085,18.085,18.085,18.085,-0.38,-2.06%,0,0
2026-03-06,18.465,18.465,18.465,18.465,1.591,+9.43%,0,0
2026-03-05,16.874,16.874,16.874,16.874,-1.311,-7.21%,0,0
2026-03-04,18.185,18.185,18.185,18.185,-0.27,-1.46%,0,0
2026-03-03,18.455,18.455,18.455,18.455,-4.119,-18.25%,0,0
2026-03-02,22.574,22.574,22.574,22.574,-4.087,-15.33%,0,0
2026-02-27,26.661,26.661,26.661,26.661,4.853,+22.25%,0,0
2026-02-26,21.808,21.808,21.808,21.808,-3.544,-13.98%,0,0
2026-02-25,25.352,25.352,25.352,25.352,1.943,+8.30%,0,0
2026-02-24,23.409,23.409,23.409,23.409,0.399,+1.73%,0,0
2026-02-23,23.01,23.01,23.01,23.01,4.75,+26.01%,0,0
2026-02-20,18.26,18.26,18.26,18.26,4.395,+31.70%,0,0
2026-02-19,13.865,13.865,13.865,13.865,0.308,+2.27%,0,0
2026-02-18,13.557,13.557,13.557,13.557,2.678,+24.62%,0,0
2026-02-17,10.879,10.879,10.879,10.879,-2.444,-18.34%,0,0
2026-02-13,13.323,13.323,13.323,13.323,0.464,+3.61%,0,0
2026-02-12,12.859,12.859,12.859,12.859,-6.451,-33.41%,0,0
2026-02-11,19.31,19.31,19.31,19.31,2.624,+15.73%,0,0
2026-02-10,16.686,16.686,16.686,16.686,-2.276,-12.00%,0,0
2026-02-09,18.962,18.962,18.962,18.962,3.667,+23.98%,0,0
2026-02-06,15.295,15.295,15.295,15.295,1.47,+10.63%,0,0
2026-02-05,13.825,13.825,13.825,13.825,-6.286,-31.26%,0,0
2026-02-04,20.111,20.111,20.111,20.111,0.757,+3.91%,0,0
2026-02-03,19.354,19.354,19.354,19.354,5.284,+37.56%,0,0
2026-02-02,14.01,14.07,14.01,14.07,-4.041,-22.31%,0,0
2026-01-30,18.111,18.111,18.111,18.111,-28.256,-60.94%,0,0
2026-01-29,46.367,46.367,46.367,46.367,1.679,+3.76%,0,0
2026-01-28,44.688,44.688,44.688,44.688,7.305,+19.54%,0,0
2026-01-27,37.383,37.383,37.383,37.383,-13.317,-26.27%,0,0
2026-01-26,50.7,50.7,50.7,50.7,18.249,+56.24%,0,0
2026-01-23,32.451,32.451,32.451,32.451,4.453,+15.90%,0,0
2026-01-22,27.998,27.998,27.998,27.998,2.637,+10.40%,0,0
2026-01-21,25.361,25.361,25.361,25.361,-1.602,-5.94%,0,0
2026-01-20,26.963,26.963,26.963,26.963,5.021,+22.88%,0,0
2026-01-16,21.942,21.942,21.942,21.942,-2.929,-11.78%,0,0
2026-01-15,24.871,24.871,24.871,24.871,0.467,+1.91%,0,0
2026-01-14,24.404,24.404,24.404,24.404,4.964,+25.53%,0,0
2026-01-13,19.44,19.44,19.44,19.44,0.909,+4.91%,0,0
2026-01-12,18.531,18.531,18.531,18.531,3.909,+26.73%,0,0
2026-01-09,14.622,14.622,14.622,14.622,3.045,+26.30%,0,0
2026-01-08,11.577,11.577,11.577,11.577,-1.577,-11.99%,0,0
2026-01-07,13.154,13.154,13.154,13.154,-3.245,-19.79%,0,0
2026-01-06,16.399,16.399,16.399,16.399,2.811,+20.69%,0,0
2026-01-05,13.588,13.588,13.588,13.588,4.174,+44.34%,0,0
2026-01-02,9.414,9.414,9.414,9.414,0.245,+2.67%,0,0
2025-12-31,9.169,9.169,9.169,9.169,-4.965,-35.13%,0,0
2025-12-30,14.134,14.134,14.134,14.134,4.225,+42.64%,0,0
2025-12-29,9.909,9.909,9.909,9.909,-3.98,-28.66%,0,0
