Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-02-03,4748,5055.4,4740.9,4971.4,285,+6.08%,13330,57112
2026-02-02,4867,4941.3,4458.9,4686.4,-94.3,-1.97%,28550,57450
2026-01-30,5469.3,5522.2,4747.1,4780.7,-615.1,-11.40%,33750,58200
2026-01-29,5493.1,5666.6,5177.4,5395.8,15.1,+0.28%,29042,58569
2026-01-28,5258,5493.4,5234,5380.7,221.8,+4.30%,18976,57150
2026-01-27,5091.3,5265,5089.8,5158.9,-3.,-0.06%,17063,56920
2026-01-26,5084.2,5183.8,5065,5161.9,106.9,+2.11%,16542,54949
2026-01-23,5020.9,5065,4978,5055,69.3,+1.39%,7340,52428
2026-01-22,4890,5015,4846.3,4985.7,77,+1.57%,13762,51590
2026-01-21,4835.1,4962,4828.9,4908.7,73,+1.51%,10190,48794
2026-01-20,4700.5,4841.1,4697.5,4835.7,172.2,+3.69%,12300,48367
2026-01-16,4690.8,4692.2,4607.9,4663.5,-28.2,-0.60%,5446,45230
2026-01-15,4695,4697.1,4651.7,4691.7,-12.3,-0.26%,4620,46709
2026-01-14,4666.2,4718.8,4666.2,4704,36.8,+0.79%,8491,44960
2026-01-13,4669,4710.6,4645,4667.2,-15.8,-0.34%,8222,44953
2026-01-12,4591.6,4708,4590,4683,115.1,+2.52%,6778,44521
2026-01-09,4559,4593.1,4529.3,4567.9,41,+0.91%,14387,43788
2026-01-08,4534,4555,4482.2,4526.9,-1.2,-0.03%,8952,41556
2026-01-07,4572.4,4577.2,4500,4528.1,-34.1,-0.75%,5250,38855
2026-01-06,4528.8,4572.9,4507,4562.2,45.4,+1.01%,4825,37417
2026-01-05,4426.7,4531,4426.1,4516.8,122.3,+2.78%,8862,37746
2026-01-02,4412,4479.5,4386,4394.5,-12.4,-0.28%,2870,35571
2025-12-31,4412,4448,4350,4406.9,-45.,-1.01%,6598,35513
2025-12-30,4422,4483.6,4404,4451.9,44.1,+1.00%,10716,33962
2025-12-29,4645.4,4645.4,4380,4407.8,-211.,-4.57%,4261,33835
2025-12-26,4572.9,4648.9,4572.9,4618.8,51,+1.12%,3351,33650
"Downloaded from Barchart.com as of 06-10-2026 02:20am CDT"
