Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-04-24,2.446,2.446,2.446,2.446,-0.147,-5.67%,0,142
2026-04-23,2.585,2.593,2.585,2.593,-0.422,-14.00%,2,142
2026-04-22,3.015,3.015,3.015,3.015,0.09,+3.08%,66,142
2026-04-21,2.948,2.948,2.925,2.925,-1.068,-26.75%,7,77
2026-04-20,3.993,3.993,3.993,3.993,-0.861,-17.74%,0,76
2026-04-17,4.854,4.854,4.854,4.854,1.174,+31.90%,0,76
2026-04-16,3.68,3.68,3.68,3.68,-0.537,-12.73%,0,76
2026-04-15,4.217,4.217,4.217,4.217,-0.03,-0.71%,0,76
2026-04-14,4.247,4.247,4.247,4.247,1.126,+36.08%,25,76
2026-04-13,3.121,3.121,3.121,3.121,-0.438,-12.31%,0,76
2026-04-10,3.559,3.559,3.559,3.559,-0.102,-2.79%,0,76
2026-04-09,3.661,3.661,3.661,3.661,-0.259,-6.61%,0,76
2026-04-08,3.92,3.92,3.92,3.92,0.514,+15.09%,0,76
2026-04-07,3.406,3.406,3.406,3.406,-0.07,-2.01%,0,76
2026-04-06,3.404,3.476,3.404,3.476,-0.503,-12.64%,50,76
2026-04-02,3.979,3.979,3.979,3.979,-0.605,-13.20%,0,33
2026-04-01,4.584,4.584,4.584,4.584,-0.299,-6.12%,0,33
2026-03-31,4.883,4.883,4.883,4.883,0.852,+21.14%,0,33
2026-03-30,4.031,4.031,4.031,4.031,0.125,+3.20%,0,33
2026-03-27,3.906,3.906,3.906,3.906,0.654,+20.11%,0,33
2026-03-26,3.252,3.252,3.252,3.252,-0.92,-22.05%,0,33
2026-03-25,4.172,4.172,4.172,4.172,0.672,+19.20%,0,33
2026-03-24,3.5,3.5,3.5,3.5,0.02,+0.57%,20,33
2026-03-23,3.48,3.48,3.48,3.48,0.342,+10.90%,0,21
2026-03-20,3.138,3.138,3.138,3.138,-0.41,-11.56%,0,21
2026-03-19,3.548,3.548,3.548,3.548,-1.282,-26.54%,0,21
2026-03-18,4.83,4.83,4.83,4.83,-1.175,-19.57%,0,21
2026-03-17,6.005,6.005,6.005,6.005,-0.749,-11.09%,0,21
2026-03-16,6.754,6.754,6.754,6.754,-0.637,-8.62%,0,21
2026-03-13,7.391,7.391,7.391,7.391,-1.96,-20.96%,0,21
2026-03-12,9.351,9.351,9.351,9.351,-0.158,-1.66%,0,21
2026-03-11,9.509,9.509,9.509,9.509,-2.75,-22.43%,0,21
2026-03-10,12.259,12.259,12.259,12.259,2.837,+30.11%,0,21
2026-03-09,9.422,9.422,9.422,9.422,-0.249,-2.57%,0,21
2026-03-06,9.671,9.671,9.671,9.671,0.845,+9.57%,0,21
2026-03-05,8.826,8.826,8.826,8.826,-0.97,-9.90%,0,21
2026-03-04,9.796,9.796,9.796,9.796,-0.329,-3.25%,0,21
2026-03-03,10.125,10.125,10.125,10.125,-2.929,-22.44%,0,21
2026-03-02,13.054,13.054,13.054,13.054,-3.284,-20.10%,0,21
2026-02-27,16.338,16.338,16.338,16.338,4.047,+32.93%,0,21
2026-02-26,12.291,12.291,12.291,12.291,-3.008,-19.66%,0,21
2026-02-25,15.299,15.299,15.299,15.299,0.676,+4.62%,0,21
2026-02-24,14.623,14.623,14.623,14.623,0.086,+0.59%,0,21
2026-02-23,14.537,14.537,14.537,14.537,4.027,+38.32%,0,21
2026-02-20,10.51,10.51,10.51,10.51,3.438,+48.61%,0,21
2026-02-19,7.072,7.072,7.072,7.072,0.24,+3.51%,0,21
2026-02-18,6.832,6.832,6.832,6.832,1.8,+35.77%,0,21
2026-02-17,5.032,5.032,5.032,5.032,-1.264,-20.08%,0,21
2026-02-13,6.296,6.296,6.296,6.296,-0.122,-1.90%,0,21
2026-02-12,6.418,6.418,6.418,6.418,-4.439,-40.89%,0,21
2026-02-11,10.857,10.857,10.857,10.857,1.696,+18.51%,0,21
2026-02-10,9.161,9.161,9.161,9.161,-1.719,-15.80%,0,21
2026-02-09,10.88,10.88,10.88,10.88,2.346,+27.49%,0,21
2026-02-06,5,8.534,5,8.534,1.02,+13.57%,1,21
2026-02-05,7.514,7.514,7.514,7.514,-4.056,-35.06%,0,21
2026-02-04,11.57,11.57,11.57,11.57,0.57,+5.18%,1,21
2026-02-03,11,11,11,11,3.537,+47.39%,0,21
2026-02-02,8,8,7.463,7.463,-3.04,-28.94%,1,21
2026-01-30,10.503,10.503,10.503,10.503,-21.393,-67.07%,0,21
2026-01-29,31.896,31.896,31.896,31.896,1.799,+5.98%,0,21
2026-01-28,30.097,30.097,30.097,30.097,6.51,+27.60%,0,21
2026-01-27,23.587,23.587,23.587,23.587,-8.818,-27.21%,0,21
2026-01-26,32.405,32.405,32.405,32.405,13.257,+69.23%,0,21
2026-01-23,19.3,19.3,19.148,19.148,3.252,+20.46%,2,21
2026-01-22,15.896,15.896,15.896,15.896,1.382,+9.52%,0,21
2026-01-21,14.514,14.514,14.514,14.514,-1.139,-7.28%,0,21
2026-01-20,15.653,15.653,15.653,15.653,3.811,+32.18%,0,21
2026-01-16,11.842,11.842,11.842,11.842,-1.986,-14.36%,0,21
2026-01-15,13.828,13.828,13.828,13.828,0.298,+2.20%,0,21
2026-01-14,13.53,13.53,13.53,13.53,3.398,+33.54%,0,21
2026-01-13,10.132,10.132,10.132,10.132,0.549,+5.73%,0,21
2026-01-12,9.583,9.583,9.583,9.583,2.316,+31.87%,0,21
2026-01-09,7.267,7.267,7.267,7.267,1.987,+37.63%,0,21
2026-01-08,5.28,5.28,5.28,5.28,-0.884,-14.34%,0,21
2026-01-07,6.164,6.164,6.164,6.164,-2.53,-29.10%,0,21
2026-01-06,8.694,8.694,8.694,8.694,1.716,+24.59%,0,21
2026-01-05,6.978,6.978,6.978,6.978,2.684,+62.51%,0,21
2026-01-02,4.294,4.294,4.294,4.294,0.02,+0.47%,0,21
2025-12-31,4.274,4.274,4.274,4.274,-2.815,-39.71%,0,21
2025-12-30,7.089,7.089,7.089,7.089,2.439,+52.45%,0,21
2025-12-29,8.089,8.089,4.65,4.65,-2.312,-33.21%,25,21
2025-12-26,8.09,8.09,6.962,6.962,2.787,+66.75%,1,21
2025-12-24,4.175,4.175,4.175,4.175,-0.003,-0.07%,0,20
2025-12-23,3.36,4.178,3.36,4.178,1.204,+40.48%,41,20
2025-12-22,2.974,2.974,2.974,2.974,0.285,+10.60%,0,19
2025-12-19,2.689,2.689,2.689,2.689,0.529,+24.49%,0,19
2025-12-18,2.16,2.16,2.16,2.16,-0.662,-23.46%,0,19
2025-12-17,2.5,2.822,2.5,2.822,1.104,+64.26%,30,19
2025-12-16,1.718,1.718,1.718,1.718,-0.28,-14.01%,0,0
2025-12-15,1.998,1.998,1.998,1.998,0.293,+17.18%,0,0
2025-12-12,1.705,1.705,1.705,1.705,-0.547,-24.29%,0,0
2025-12-11,2.252,2.252,2.252,2.252,0.434,+23.87%,0,0
2025-12-10,1.818,1.818,1.818,1.818,-0.057,-3.04%,0,0
2025-12-09,1.875,1.875,1.875,1.875,0.61,+48.22%,0,0
2025-12-08,1.265,1.265,1.265,1.265,-0.295,-18.91%,0,0
2025-12-05,1.56,1.56,1.56,1.56,0.287,+22.55%,0,0
2025-12-04,1.273,1.273,1.273,1.273,-0.395,-23.68%,0,0
2025-12-03,1.668,1.668,1.668,1.668,-0.137,-7.59%,0,0
"Downloaded from Barchart.com as of 06-09-2026 06:58am CDT"
