Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-04-23,32.2,32.2,32.2,32.2,-4.1,-11.29%,4,1104
2026-04-22,36.3,36.3,36.3,36.3,-2.5,-6.44%,0,1104
2026-04-21,40.1,40.1,37,38.8,-12.4,-24.22%,41,1104
2026-04-20,51.2,51.2,51.2,51.2,-10.8,-17.42%,0,1080
2026-04-17,62,62,62,62,8.6,+16.10%,0,1080
2026-04-16,53.4,53.4,53.4,53.4,-7.6,-12.46%,1,1080
2026-04-15,69,69,61,61,-7.3,-10.69%,1806,1080
2026-04-14,68.3,68.3,68.3,68.3,13.2,+23.96%,5,1830
2026-04-13,55.1,55.1,55.1,55.1,-5.1,-8.47%,333,1835
2026-04-10,60.2,60.2,60.2,60.2,-10.9,-15.33%,0,2037
2026-04-09,71.1,71.1,71.1,71.1,-2.9,-3.92%,0,2037
2026-04-08,74,74,74,74,4.5,+6.47%,20,2037
2026-04-07,69.5,69.5,69.5,69.5,-4.9,-6.59%,2,2018
2026-04-06,74.4,74.4,74.4,74.4,-5.6,-7.00%,252,2017
2026-04-02,80,80,80,80,-17.9,-18.28%,0,1767
2026-04-01,91,97.9,91,97.9,14.8,+17.81%,5,1767
2026-03-31,83.1,83.1,83.1,83.1,6.2,+8.06%,2,1767
2026-03-30,77.5,80.5,76.9,76.9,4.3,+5.92%,2,1767
2026-03-27,72.6,72.6,72.6,72.6,14.6,+25.17%,0,1767
2026-03-26,65.3,65.3,58,58,-17.7,-23.38%,51,1767
2026-03-25,75.7,75.7,75.7,75.7,15.9,+26.59%,1600,1736
2026-03-24,59.8,59.8,59.8,59.8,2.7,+4.73%,0,136
2026-03-23,57.1,57.1,57.1,57.1,-2.2,-3.71%,0,136
2026-03-20,73.9,73.9,59.3,59.3,-4.1,-6.47%,1,136
2026-03-19,63.4,63.4,63.4,63.4,-42.6,-40.19%,1,136
2026-03-18,99,106,99,106,-27.3,-20.48%,1,136
2026-03-17,133.3,133.3,133.3,133.3,-13.7,-9.32%,0,135
2026-03-16,147,147,147,147,-24.7,-14.39%,0,135
2026-03-13,171.7,171.7,171.7,171.7,-16.6,-8.82%,0,135
2026-03-12,199.9,199.9,188.3,188.3,-26.6,-12.38%,2,135
2026-03-11,214.9,214.9,214.9,214.9,-27.2,-11.24%,1,133
2026-03-10,242.1,242.1,242.1,242.1,41.2,+20.51%,0,133
2026-03-09,200,200.9,200,200.9,-23.1,-10.31%,1,133
2026-03-06,224,224,224,224,29.1,+14.93%,0,132
2026-03-05,194.9,194.9,194.9,194.9,-26.7,-12.05%,0,132
2026-03-04,221.6,221.6,221.6,221.6,-3.4,-1.51%,0,132
2026-03-03,225,225,225,225,-61.6,-21.49%,0,132
2026-03-02,367.6,367.6,286.6,286.6,25.4,+9.72%,1,132
2026-02-27,261.2,261.2,261.2,261.2,21.9,+9.15%,0,133
2026-02-26,239.3,239.3,239.3,239.3,-31.2,-11.53%,0,133
2026-02-25,270.5,270.5,270.5,270.5,17,+6.71%,0,133
2026-02-24,253.5,253.5,253.5,253.5,-30.,-10.58%,0,133
2026-02-23,283.5,283.5,283.5,283.5,71.5,+33.73%,0,133
2026-02-20,212,212,212,212,35.7,+20.25%,0,133
2026-02-19,176.3,176.3,176.3,176.3,-3.5,-1.95%,0,133
2026-02-18,179.8,179.8,179.8,179.8,46.7,+35.09%,0,133
2026-02-17,133.1,133.1,133.1,133.1,-49.3,-27.03%,0,133
2026-02-13,182.4,182.4,182.4,182.4,27.5,+17.75%,0,133
2026-02-12,154.9,154.9,154.9,154.9,-50.3,-24.51%,0,133
2026-02-11,205.2,205.2,205.2,205.2,26.7,+14.96%,0,133
2026-02-10,183.7,183.7,178.5,178.5,-35.2,-16.47%,2,133
2026-02-09,213.7,213.7,213.7,213.7,23.7,+12.47%,0,134
2026-02-06,190,190,190,190,25,+15.15%,0,134
2026-02-05,165,165,165,165,-29.4,-15.12%,0,134
2026-02-04,194.4,194.4,194.4,194.4,-6.7,-3.33%,101,134
2026-02-03,201.1,201.1,201.1,201.1,91.8,+83.99%,0,134
2026-02-02,109.3,109.3,109.3,109.3,-15.8,-12.63%,101,134
2026-01-30,125.1,125.1,125.1,125.1,-260.,-67.51%,0,34
2026-01-29,385.1,385.1,385.1,385.1,43.7,+12.80%,0,34
2026-01-28,351.7,351.7,341.4,341.4,127.2,+59.38%,1,34
2026-01-27,214.2,214.2,214.2,214.2,-22.,-9.31%,0,34
2026-01-26,231,236.2,231,236.2,57.3,+32.03%,9,34
2026-01-23,178.9,178.9,178.9,178.9,26.4,+17.31%,0,27
2026-01-22,152.5,152.5,152.5,152.5,22.9,+17.67%,0,27
2026-01-21,129.6,129.6,129.6,129.6,23.8,+22.50%,0,27
2026-01-20,105.8,105.8,105.8,105.8,37.7,+55.36%,0,27
2026-01-16,67,68.1,67,68.1,-1.9,-2.71%,2,27
2026-01-15,70,70,70,70,-8.,-10.26%,0,25
2026-01-14,78,78,78,78,2.1,+2.77%,0,25
2026-01-13,75.9,75.9,75.9,75.9,-7.4,-8.88%,20,25
2026-01-12,83.3,83.3,83.3,83.3,21.5,+34.79%,0,25
2026-01-09,61.8,61.8,61.8,61.8,5.7,+10.16%,0,25
2026-01-08,56.1,56.1,56.1,56.1,-1.4,-2.43%,0,25
2026-01-07,57.5,57.5,57.5,57.5,-5.1,-8.15%,0,25
2026-01-06,62.6,62.6,62.6,62.6,7.4,+13.41%,0,25
2026-01-05,55.2,55.2,55.2,55.2,15.6,+39.39%,0,25
2026-01-02,39.6,39.6,39.6,39.6,-1.7,-4.12%,0,25
2025-12-31,41.3,41.3,41.3,41.3,-8.2,-16.57%,0,25
2025-12-30,49.5,49.5,49.5,49.5,5,+11.24%,0,25
2025-12-29,44.5,44.5,44.5,44.5,-31.4,-41.37%,0,25
2025-12-26,75.9,75.9,75.9,75.9,14.7,+24.02%,0,25
2025-12-24,61.2,61.2,61.2,61.2,-4.2,-6.42%,0,25
2025-12-23,65.4,65.4,65.4,65.4,1.9,+2.99%,0,25
2025-12-22,63.5,63.5,63.5,63.5,12.8,+25.25%,0,25
2025-12-19,50.7,50.7,50.7,50.7,2.6,+5.41%,0,25
2025-12-18,48.1,48.1,48.1,48.1,-0.1,-0.21%,0,25
2025-12-17,48.2,48.2,48.2,48.2,5.8,+13.68%,0,25
2025-12-16,42.4,42.4,42.4,42.4,-3.4,-7.42%,0,25
2025-12-15,45.8,45.8,45.8,45.8,-0.7,-1.51%,0,25
2025-12-12,53,53,46.5,46.5,1.9,+4.26%,9,25
2025-12-11,44.6,44.6,44.6,44.6,11.5,+34.74%,0,16
2025-12-10,33.1,33.1,33.1,33.1,-1.4,-4.06%,0,16
2025-12-09,34.5,34.5,34.5,34.5,2.4,+7.48%,0,16
2025-12-08,32.1,32.1,32.1,32.1,-4.4,-12.05%,0,16
2025-12-05,36.5,36.5,36.5,36.5,-0.8,-2.14%,0,16
2025-12-04,37.3,37.3,37.3,37.3,-1.9,-4.85%,0,16
2025-12-03,39.2,39.2,39.2,39.2,-0.2,-0.51%,0,16
2025-12-02,39.4,39.4,39.4,39.4,-6.5,-14.16%,0,16
2025-12-01,45.9,45.9,45.9,45.9,1.3,+2.91%,0,16
2025-11-28,44.6,44.6,44.6,44.6,6.9,+18.30%,0,16
2025-11-26,37.7,37.7,37.7,37.7,0.9,+2.45%,0,16
2025-11-25,36.8,36.8,36.8,36.8,6.5,+21.45%,0,16
2025-11-24,30.3,30.3,30.3,30.3,-1.5,-4.72%,0,16
2025-11-21,31.8,31.8,31.8,31.8,0.9,+2.91%,0,16
2025-11-20,30.9,30.9,30.9,30.9,-6.1,-16.49%,0,16
2025-11-19,37,37,37,37,2.9,+8.50%,0,16
2025-11-18,34.1,34.1,34.1,34.1,-1.5,-4.21%,0,16
2025-11-17,35.6,35.6,35.6,35.6,-3.5,-8.95%,0,16
2025-11-14,39.1,39.1,39.1,39.1,-11.9,-23.33%,0,16
2025-11-13,51,51,51,51,-7.6,-12.97%,0,16
2025-11-12,58.6,58.6,58.6,58.6,19.5,+49.87%,0,16
2025-11-11,40.9,40.9,39.1,39.1,-1.2,-2.98%,0,16
2025-11-10,40.3,40.3,40.3,40.3,13.4,+49.81%,0,16
"Downloaded from Barchart.com as of 06-30-2026 10:43pm CDT"
