Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-30,0.137,0.137,0.137,0.137,0.011,+8.73%,1,255
2026-06-29,0.126,0.126,0.126,0.126,-0.029,-18.71%,10,255
2026-06-26,0.155,0.155,0.155,0.155,0.012,+8.39%,0,245
2026-06-25,0.143,0.143,0.143,0.143,0.016,+12.60%,4,245
2026-06-24,0.138,0.138,0.127,0.127,-0.035,-21.60%,3,241
2026-06-23,0.17,0.172,0.162,0.162,-0.067,-29.26%,9,239
2026-06-22,0.229,0.229,0.229,0.229,-0.075,-24.67%,0,234
2026-06-18,0.304,0.304,0.304,0.304,-0.185,-37.83%,15,234
2026-06-17,0.489,0.489,0.489,0.489,0.061,+14.25%,60,249
2026-06-16,0.428,0.428,0.428,0.428,-0.116,-21.32%,60,249
2026-06-15,0.544,0.544,0.544,0.544,0.025,+4.82%,2,251
2026-06-12,0.44,0.519,0.44,0.519,0.176,+51.31%,2,251
2026-06-11,0.343,0.343,0.343,0.343,-0.049,-12.50%,0,251
2026-06-10,0.392,0.392,0.392,0.392,0.021,+5.66%,6,251
2026-06-09,0.375,0.375,0.371,0.371,-0.102,-21.56%,91,245
2026-06-08,0.45,0.473,0.45,0.473,-0.048,-9.21%,9,257
2026-06-05,0.521,0.521,0.521,0.521,-0.315,-37.68%,5,256
2026-06-04,0.836,0.836,0.836,0.836,-0.033,-3.80%,10,256
2026-06-03,1.038,1.038,0.869,0.869,-0.226,-20.64%,2,246
2026-06-02,1.08,1.18,1.063,1.095,0.011,+1.01%,3,246
2026-06-01,1.14,1.14,1.084,1.084,-0.214,-16.49%,13,246
2026-05-29,1.238,1.298,1.238,1.298,-0.078,-5.67%,2,244
2026-05-28,1.376,1.376,1.376,1.376,0.096,+7.50%,0,243
2026-05-27,1.26,1.28,1.26,1.28,-0.413,-24.39%,1,243
2026-05-26,1.571,1.693,1.571,1.693,-0.041,-2.36%,0,242
2026-05-22,1.734,1.734,1.734,1.734,-0.185,-9.64%,13,242
2026-05-21,1.919,1.919,1.919,1.919,0.017,+0.89%,2,248
2026-05-20,1.902,1.902,1.902,1.902,0.048,+2.59%,0,248
2026-05-19,1.854,1.854,1.854,1.854,-0.285,-13.32%,2,248
2026-05-18,2.553,2.553,2.139,2.139,-0.455,-17.54%,2,248
2026-05-15,2.594,2.594,2.594,2.594,-1.724,-39.93%,69,246
2026-05-14,4.318,4.318,4.318,4.318,-2.019,-31.86%,2,252
2026-05-13,6.562,6.562,6.337,6.337,1.713,+37.05%,13,252
2026-05-12,4.624,4.624,4.624,4.624,-0.455,-8.96%,0,239
2026-05-11,3.268,5.079,3.268,5.079,1.91,+60.27%,62,239
2026-05-08,3.169,3.169,3.169,3.169,0.12,+3.94%,48,200
2026-05-07,3.049,3.049,3.049,3.049,0.896,+41.62%,10,200
2026-05-06,2.153,2.153,2.153,2.153,0.548,+34.14%,0,190
2026-05-05,1.605,1.605,1.605,1.605,0.045,+2.88%,0,190
2026-05-04,1.56,1.56,1.56,1.56,-0.354,-18.50%,0,190
2026-05-01,1.914,1.914,1.914,1.914,0.532,+38.49%,0,190
2026-04-30,1.382,1.382,1.382,1.382,0.122,+9.68%,0,190
2026-04-29,1.26,1.26,1.26,1.26,-0.195,-13.40%,0,190
2026-04-28,1.455,1.455,1.455,1.455,-0.445,-23.42%,0,190
2026-04-27,1.9,1.9,1.9,1.9,-0.421,-18.14%,0,190
2026-04-24,2.321,2.321,2.321,2.321,-0.201,-7.97%,0,190
2026-04-23,2.522,2.522,2.522,2.522,-0.337,-11.79%,0,190
2026-04-22,2.859,2.859,2.859,2.859,0.035,+1.24%,0,190
2026-04-21,2.824,2.824,2.824,2.824,-0.878,-23.72%,0,190
2026-04-20,3.702,3.702,3.702,3.702,-0.538,-12.69%,0,190
2026-04-17,4.24,4.24,4.24,4.24,0.803,+23.36%,0,190
2026-04-16,3.437,3.437,3.437,3.437,-0.347,-9.17%,0,190
2026-04-15,3.784,3.784,3.784,3.784,-0.133,-3.40%,19,190
2026-04-14,3.917,3.917,3.917,3.917,1.046,+36.43%,60,190
2026-04-13,2.769,2.944,2.769,2.871,-0.475,-14.20%,6,130
2026-04-10,3.346,3.346,3.346,3.346,-0.082,-2.39%,80,130
2026-04-09,3.428,3.428,3.428,3.428,-0.275,-7.43%,0,58
2026-04-08,3.703,3.703,3.703,3.703,0.456,+14.04%,0,58
2026-04-07,3.247,3.247,3.247,3.247,-0.08,-2.40%,0,58
2026-04-06,3.327,3.327,3.327,3.327,-0.466,-12.29%,0,58
2026-04-02,3.793,3.793,3.793,3.793,-0.637,-14.38%,0,58
2026-04-01,4.488,4.488,4.43,4.43,0.054,+1.23%,1,58
2026-03-31,4.376,4.376,4.376,4.376,0.52,+13.49%,0,59
2026-03-30,3.856,3.856,3.856,3.856,0.102,+2.72%,0,59
2026-03-27,3.754,3.754,3.754,3.754,0.624,+19.94%,0,59
2026-03-26,3.13,3.13,3.13,3.13,-0.791,-20.17%,0,59
2026-03-25,3.921,3.921,3.921,3.921,0.542,+16.04%,42,59
2026-03-24,3.379,3.379,3.379,3.379,0.064,+1.93%,0,48
2026-03-23,3.315,3.315,3.315,3.315,0.318,+10.61%,0,48
2026-03-20,2.997,2.997,2.997,2.997,-0.372,-11.04%,0,48
2026-03-19,3.369,3.369,3.369,3.369,-1.235,-26.82%,0,48
2026-03-18,4.604,4.604,4.604,4.604,-0.985,-17.62%,0,48
2026-03-17,5.5,5.589,5.5,5.589,-0.554,-9.02%,20,48
2026-03-16,6.2,6.2,6.143,6.143,-0.436,-6.63%,21,28
2026-03-13,6.579,6.579,6.579,6.579,-1.969,-23.03%,0,38
2026-03-12,8.548,8.548,8.548,8.548,-0.251,-2.85%,0,38
2026-03-11,8.799,8.799,8.799,8.799,-2.297,-20.70%,0,38
2026-03-10,11,11.2,11,11.096,2.399,+27.58%,20,38
2026-03-09,8.697,8.697,8.697,8.697,-0.278,-3.10%,0,23
2026-03-06,8.975,8.975,8.975,8.975,0.804,+9.84%,0,23
2026-03-05,8.171,8.171,8.171,8.171,-0.823,-9.15%,0,23
2026-03-04,8.994,8.994,8.994,8.994,-0.361,-3.86%,0,23
2026-03-03,9.355,9.355,9.355,9.355,-2.63,-21.94%,0,23
2026-03-02,11.985,11.985,11.985,11.985,-3.041,-20.24%,0,23
2026-02-27,15.026,15.026,15.026,15.026,3.673,+32.35%,0,23
2026-02-26,11.353,11.353,11.353,11.353,-2.786,-19.70%,0,23
2026-02-25,14.139,14.139,14.139,14.139,0.553,+4.07%,0,23
2026-02-24,13.586,13.586,13.586,13.586,0.07,+0.52%,0,23
2026-02-23,13.516,13.516,13.516,13.516,4.074,+43.15%,45,23
2026-02-20,9.442,9.442,9.442,9.442,3.105,+49.00%,0,63
2026-02-19,6.337,6.337,6.337,6.337,0.221,+3.61%,0,63
2026-02-18,6.116,6.116,6.116,6.116,1.699,+38.47%,0,63
2026-02-17,4.417,4.417,4.417,4.417,-1.09,-19.79%,0,63
2026-02-13,5.507,5.507,5.507,5.507,-0.139,-2.46%,0,63
2026-02-12,5.646,5.646,5.646,5.646,-3.868,-40.66%,0,63
2026-02-11,9.514,9.514,9.514,9.514,1.466,+18.22%,0,63
2026-02-10,8.048,8.048,8.048,8.048,-1.537,-16.04%,0,63
2026-02-09,10.4,10.45,9.585,9.585,1.987,+26.15%,12,63
2026-02-06,7.598,7.598,7.598,7.598,1.26,+19.88%,0,53
2026-02-05,6.338,6.338,6.338,6.338,-3.949,-38.39%,0,53
2026-02-04,10.287,10.287,10.287,10.287,0.043,+0.42%,0,53
2026-02-03,10.244,10.244,10.244,10.244,3.596,+54.09%,0,53
2026-02-02,6.648,6.648,6.648,6.648,-2.761,-29.34%,0,53
