Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-05-06,60,70,60,60.8,18.1,+42.39%,389,2952
2026-05-05,42.7,42.7,42.7,42.7,1.6,+3.89%,0,2759
2026-05-04,46.1,46.1,41.1,41.1,-16.4,-28.52%,3,2759
2026-05-01,58.8,58.8,57.5,57.5,4.1,+7.68%,1,2762
2026-04-30,55,56.5,53.3,53.4,10.4,+24.19%,8,2763
2026-04-29,44.4,47.2,38.2,43,-3.9,-8.32%,39,2763
2026-04-28,52.4,53,44.8,46.9,-14.8,-23.99%,35,2772
2026-04-27,73.2,73.2,59.4,61.7,-16.2,-20.80%,8,2757
2026-04-24,75.4,81.7,74.5,77.9,-1.6,-2.01%,37,2750
2026-04-23,79.5,79.5,79.5,79.5,-8.5,-9.66%,282,2735
2026-04-22,88.4,88.4,88,88,-2.8,-3.08%,301,2617
2026-04-21,90.8,90.8,90.8,90.8,-28.,-23.57%,3,2627
2026-04-20,121.5,121.5,118.8,118.8,-21.1,-15.08%,1,2630
2026-04-17,118.1,139.9,118.1,139.9,19.7,+16.39%,2,2631
2026-04-16,120.2,120.2,120.2,120.2,-13.2,-9.90%,0,2631
2026-04-15,152,152,133.4,133.4,-12.1,-8.32%,1701,2631
2026-04-14,140.2,151.3,140.2,145.5,25.4,+21.15%,7,3395
2026-04-13,120.1,120.1,120.1,120.1,-9.3,-7.19%,34,3401
2026-04-10,129.4,129.4,129.4,129.4,-19.3,-12.98%,0,3401
2026-04-09,148.7,148.7,148.7,148.7,-0.9,-0.60%,1,3401
2026-04-08,159.7,159.7,149.6,149.6,13.7,+10.08%,18,3401
2026-04-07,135.9,135.9,135.9,135.9,-6.6,-4.63%,25,3401
2026-04-06,142.5,142.5,142.5,142.5,-7.4,-4.94%,0,3398
2026-04-02,136.8,161.5,136.8,149.9,-34.3,-18.62%,333,3398
2026-04-01,173,184.2,158,184.2,31.4,+20.55%,93,3330
2026-03-31,144,152.8,144,152.8,18.3,+13.61%,271,3319
2026-03-30,134.5,134.5,134.5,134.5,6.8,+5.32%,0,3282
2026-03-27,127.7,127.7,127.7,127.7,25.4,+24.83%,2,3282
2026-03-26,118.6,118.6,102.3,102.3,-32.1,-23.88%,361,3282
2026-03-25,134.4,134.4,134.4,134.4,29.3,+27.88%,1600,2922
2026-03-24,105.1,105.1,105.1,105.1,4.3,+4.27%,0,1419
2026-03-23,100.8,100.8,100.8,100.8,-11.1,-9.92%,0,1419
2026-03-20,120,120,111.9,111.9,-10.2,-8.35%,4,1419
2026-03-19,122.1,122.1,122.1,122.1,-80.3,-39.67%,0,1419
2026-03-18,195,202.4,195,202.4,-45.9,-18.49%,2,1419
2026-03-17,248.3,248.3,248.3,248.3,-15.3,-5.80%,0,1419
2026-03-16,263.6,263.6,263.6,263.6,-36.3,-12.10%,0,1419
2026-03-13,298,299.9,298,299.9,-27.8,-8.48%,1,1419
2026-03-12,355,355,327.7,327.7,-36.,-9.90%,4,1419
2026-03-11,380.1,380.1,363.7,363.7,-40.2,-9.95%,3,1423
2026-03-10,403.9,403.9,403.9,403.9,67.9,+20.21%,0,1426
2026-03-09,336,336,336,336,-34.,-9.19%,0,1426
2026-03-06,325,370,325,370,41.7,+12.70%,8,1426
2026-03-05,328.3,328.3,328.3,328.3,-36.,-9.88%,0,1418
2026-03-04,364.3,364.3,364.3,364.3,-2.,-0.55%,0,1418
2026-03-03,338,366.3,338,366.3,-91.4,-19.97%,2,1418
2026-03-02,457.7,457.7,457.7,457.7,34.8,+8.23%,0,1418
2026-02-27,422.9,422.9,422.9,422.9,31.9,+8.16%,0,1418
2026-02-26,391,391,391,391,-35.4,-8.30%,0,1418
2026-02-25,426.4,426.4,426.4,426.4,25.5,+6.36%,0,1418
2026-02-24,400.9,400.9,400.9,400.9,-35.3,-8.09%,0,1418
2026-02-23,400,436.2,400,436.2,95.6,+28.07%,1,1418
2026-02-20,340.6,340.6,340.6,340.6,54.2,+18.92%,0,1418
2026-02-19,286.4,286.4,286.4,286.4,-10.1,-3.41%,0,1418
2026-02-18,296.5,296.5,296.5,296.5,68.5,+30.04%,185,1418
2026-02-17,228,228,228,228,-70.7,-23.67%,0,1454
2026-02-13,298.7,298.7,298.7,298.7,35.9,+13.66%,0,1454
2026-02-12,262.8,262.8,262.8,262.8,-70.2,-21.08%,0,1454
2026-02-11,333,333,333,333,37.1,+12.54%,0,1454
2026-02-10,295.9,295.9,295.9,295.9,-44.6,-13.10%,0,1454
2026-02-09,340.5,340.5,340.5,340.5,37.1,+12.23%,0,1454
2026-02-06,303.4,303.4,303.4,303.4,38,+14.32%,4,1454
2026-02-05,265.4,265.4,265.4,265.4,-39.8,-13.04%,0,1455
2026-02-04,305.2,305.2,305.2,305.2,-7.1,-2.27%,0,1455
2026-02-03,312.3,312.3,312.3,312.3,134.5,+75.65%,0,1455
2026-02-02,177.8,177.8,177.8,177.8,-50.2,-22.02%,0,1455
2026-01-30,228,228,228,228,-332.5,-59.32%,0,1455
2026-01-29,560.5,560.5,560.5,560.5,49.8,+9.75%,0,1455
2026-01-28,504,510.7,504,510.7,160,+45.62%,630,1455
2026-01-27,350.7,350.7,350.7,350.7,-23.2,-6.20%,0,1456
2026-01-26,373.9,373.9,373.9,373.9,80.9,+27.61%,0,1456
2026-01-23,293,293,293,293,38.2,+14.99%,0,1456
2026-01-22,254.8,254.8,254.8,254.8,34.8,+15.82%,53,1456
2026-01-21,220,220,220,220,34.1,+18.34%,1,1403
2026-01-20,185.9,185.9,185.9,185.9,60.8,+48.60%,135,1402
2026-01-16,125,125.1,125,125.1,-4.8,-3.70%,1266,1267
2026-01-15,129.9,129.9,129.9,129.9,-11.3,-8.00%,0,1
2026-01-14,141.2,141.2,141.2,141.2,5.1,+3.75%,1,1
2026-01-13,136.1,136.1,136.1,136.1,-10.8,-7.35%,0,2
2026-01-12,146.9,146.9,146.9,146.9,35.2,+31.51%,0,2
2026-01-09,111.7,111.7,111.7,111.7,9.7,+9.51%,0,2
2026-01-08,102,102,102,102,-2.6,-2.49%,0,2
2026-01-07,104.6,104.6,104.6,104.6,-9.6,-8.41%,0,2
2026-01-06,114.2,114.2,114.2,114.2,11.8,+11.52%,0,2
2026-01-05,102.4,102.4,102.4,102.4,28.3,+38.19%,0,2
2026-01-02,74.1,74.1,74.1,74.1,-3.3,-4.26%,0,2
2025-12-31,77.4,77.4,77.4,77.4,-13.8,-15.13%,0,2
2025-12-30,91.2,91.2,91.2,91.2,9.2,+11.22%,0,2
2025-12-29,82,82,82,82,-52.3,-38.94%,0,2
2025-12-26,134.3,134.3,134.3,134.3,22.6,+20.23%,1,2
2025-12-24,111.7,111.7,111.7,111.7,-6.3,-5.34%,0,2
2025-12-23,118,118,118,118,5,+4.42%,0,2
2025-12-22,113,113,113,113,21.6,+23.63%,0,2
2025-12-19,91.4,91.4,91.4,91.4,4.6,+5.30%,0,2
2025-12-18,86.8,86.8,86.8,86.8,-0.3,-0.34%,0,2
2025-12-17,87.1,87.1,87.1,87.1,9.8,+12.68%,0,2
2025-12-16,77.3,77.3,77.3,77.3,-4.9,-5.96%,0,2
2025-12-15,82.2,82.2,82.2,82.2,-0.7,-0.84%,0,2
2025-12-12,82.9,82.9,82.9,82.9,2.9,+3.63%,0,2
2025-12-11,80,80,80,80,19.9,+33.11%,0,2
2025-12-10,60.1,60.1,60.1,60.1,-2.7,-4.30%,0,2
2025-12-09,62.8,62.8,62.8,62.8,4.2,+7.17%,0,2
2025-12-08,58.6,58.6,58.6,58.6,-6.8,-10.40%,0,2
2025-12-05,65.4,65.4,65.4,65.4,-1.5,-2.24%,1,2
2025-12-04,66.9,66.9,66.9,66.9,-3.,-4.29%,0,1
2025-12-03,69.9,69.9,69.9,69.9,0.4,+0.58%,0,1
2025-12-02,69.5,69.5,69.5,69.5,-11.1,-13.77%,0,1
2025-12-01,80.6,80.6,80.6,80.6,2.2,+2.81%,0,1
2025-11-28,78.4,78.4,78.4,78.4,11.4,+17.01%,0,1
2025-11-26,67,67,67,67,2.4,+3.72%,0,1
2025-11-25,64.6,64.6,64.6,64.6,10.3,+18.97%,0,1
2025-11-24,54.3,54.3,54.3,54.3,-2.1,-3.72%,0,1
2025-11-21,56.4,56.4,56.4,56.4,2,+3.68%,1,1
2025-11-20,54.4,54.4,54.4,54.4,-9.2,-14.47%,0,0
2025-11-19,63.6,63.6,63.6,63.6,4.5,+7.61%,0,0
2025-11-18,59.1,59.1,59.1,59.1,-2.,-3.27%,0,0
2025-11-17,61.1,61.1,61.1,61.1,-5.5,-8.26%,0,0
2025-11-14,66.6,66.6,66.6,66.6,-18.9,-22.11%,0,0
2025-11-13,85.5,85.5,85.5,85.5,-9.9,-10.38%,0,0
2025-11-12,95.4,95.4,95.4,95.4,29.1,+43.89%,0,0
2025-11-11,69.1,69.1,66.3,66.3,-2.1,-3.07%,0,0
2025-11-10,68.4,68.4,68.4,68.4,21.7,+46.47%,0,0
"Downloaded from Barchart.com as of 06-30-2026 10:43pm CDT"
