Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-06-30,0.5,0.5,0.5,0.5,-0.1,-16.67%,44,1436
2026-06-29,0.6,0.6,0.6,0.6,-0.1,-14.29%,0,1436
2026-06-26,0.7,0.7,0.7,0.7,0.2,+40.00%,9,1436
2026-06-25,0.5,0.5,0.5,0.5,-0.2,-28.57%,0,1436
2026-06-24,0.7,0.7,0.7,0.7,0.1,+16.67%,0,1436
2026-06-23,0.6,0.6,0.6,0.6,-0.4,-40.00%,0,1436
2026-06-22,0.8,1,0.7,1,-0.3,-23.08%,10,1436
2026-06-18,1.3,1.3,1.3,1.3,-0.2,-13.33%,0,1428
2026-06-17,1.5,1.5,1.5,1.5,0,0.00%,6,1428
2026-06-16,1.5,1.5,1.5,1.5,-0.2,-11.76%,0,1422
2026-06-15,1.7,1.7,1.7,1.7,0.2,+13.33%,0,1422
2026-06-12,1.5,1.5,1.5,1.5,0.2,+15.38%,0,1422
2026-06-11,1.3,1.3,1.3,1.3,-0.4,-23.53%,0,1422
2026-06-10,1.7,1.7,1.7,1.7,-0.2,-10.53%,1,1422
2026-06-09,1.9,1.9,1.9,1.9,-0.1,-5.00%,1,1423
2026-06-08,2,2,2,2,-0.3,-13.04%,68,1422
2026-06-05,2.3,2.3,2.3,2.3,-0.3,-11.54%,0,1425
2026-06-04,2.8,2.8,2.6,2.6,-0.1,-3.70%,1,1425
2026-06-03,2.9,2.9,2.7,2.7,-0.4,-12.90%,1,1425
2026-06-02,3.1,3.1,3.1,3.1,-0.3,-8.82%,0,1425
2026-06-01,3.4,3.4,3.4,3.4,-0.8,-19.05%,0,1425
2026-05-29,3.3,4.2,3.3,4.2,0.8,+23.53%,23,1425
2026-05-28,3.6,3.6,3.4,3.4,1.1,+47.83%,20,1429
2026-05-27,2.3,2.3,2.3,2.3,-0.9,-28.13%,0,1426
2026-05-26,3.2,3.2,3.2,3.2,-0.6,-15.79%,0,1426
2026-05-22,3.8,3.8,3.8,3.8,-0.4,-9.52%,0,1426
2026-05-21,4.5,4.5,4.2,4.2,-0.5,-10.64%,2,1426
2026-05-20,4.7,4.7,4.7,4.7,-0.4,-7.84%,0,1428
2026-05-19,5.1,5.1,5.1,5.1,-0.7,-12.07%,4,1428
2026-05-18,5.8,5.8,5.8,5.8,-0.4,-6.45%,0,1428
2026-05-15,6.7,6.7,6.2,6.2,-1.9,-23.46%,4,1428
2026-05-14,8.1,8.1,8.1,8.1,-1.5,-15.63%,0,1430
2026-05-13,9,9.6,9,9.6,0,0.00%,1,1430
2026-05-12,10.3,10.3,9.6,9.6,-1.1,-10.28%,4,1429
2026-05-11,10.4,11.7,10.4,10.7,0.5,+4.90%,4,1433
2026-05-08,10.2,10.2,10.2,10.2,-0.6,-5.56%,0,1432
2026-05-07,10.8,10.8,10.8,10.8,1.1,+11.34%,0,1432
2026-05-06,11.2,11.2,9.7,9.7,1.3,+15.48%,3,1432
2026-05-05,8.4,8.4,8.4,8.4,0,0.00%,0,1435
2026-05-04,8.4,8.4,8.4,8.4,-1.5,-15.15%,4,1435
2026-05-01,9.9,9.9,9.9,9.9,0.6,+6.45%,0,1435
2026-04-30,9.3,9.3,9.3,9.3,1.2,+14.81%,44,1435
2026-04-29,7.1,8.1,7.1,8.1,0.1,+1.25%,3,1479
2026-04-28,8,8,8,8,-1.8,-18.37%,8,1479
2026-04-27,10.6,10.6,9.8,9.8,-2.2,-18.33%,4,1479
2026-04-24,12,12,12,12,-0.7,-5.51%,0,1483
2026-04-23,12.7,12.7,12.7,12.7,-1.3,-9.29%,8,1483
2026-04-22,14,14,14,14,-0.8,-5.41%,0,1476
2026-04-21,15.6,15.6,14.8,14.8,-3.6,-19.57%,3,1476
2026-04-20,18.4,18.4,18.4,18.4,-4.2,-18.58%,4,1474
2026-04-17,22.6,22.6,22.6,22.6,2.6,+13.00%,0,1478
2026-04-16,20,20,20,20,-3.3,-14.16%,26,1478
2026-04-15,23.3,23.3,23.3,23.3,-2.7,-10.38%,136,1478
2026-04-14,22,26,22,26,4.5,+20.93%,2,1342
2026-04-13,21.5,21.5,21.5,21.5,-1.5,-6.52%,2,1340
2026-04-10,22.9,23,22.9,23,-4.2,-15.44%,2,1342
2026-04-09,25.5,27.2,25.5,27.2,-3.1,-10.23%,5,1340
2026-04-08,32.1,32.1,30.3,30.3,0.8,+2.71%,2,1336
2026-04-07,29,29.5,29,29.5,-2.6,-8.10%,7,1334
2026-04-06,32.1,32.1,32.1,32.1,-3.,-8.55%,0,1327
2026-04-02,35.1,35.1,35.1,35.1,-6.9,-16.43%,0,1327
2026-04-01,40.2,42,40.2,42,4.2,+11.11%,2,1327
2026-03-31,37.8,37.8,37.8,37.8,-0.5,-1.31%,0,1325
2026-03-30,38.5,38.5,37.4,38.3,3.7,+10.69%,50,1325
2026-03-27,32,34.6,32,34.6,6.3,+22.26%,2,1295
2026-03-26,33.5,33.5,28.3,28.3,-8.,-22.04%,7,1293
2026-03-25,40,40,36.3,36.3,7.4,+25.61%,4,1294
2026-03-24,28.5,28.9,28.5,28.9,-0.1,-0.34%,3,1298
2026-03-23,31,31,29,29,1.3,+4.69%,4,1301
2026-03-20,27.7,27.7,27.7,27.7,-0.1,-0.36%,0,1305
2026-03-19,27.8,27.8,27.8,27.8,-16.2,-36.82%,0,1305
2026-03-18,44,44,44,44,-11.6,-20.86%,3,1305
2026-03-17,55.6,55.6,55.6,55.6,-8.6,-13.40%,0,1302
2026-03-16,65,65,64.2,64.2,-13.9,-17.80%,178,1302
2026-03-13,82,82,78.1,78.1,-5.,-6.02%,2,1125
2026-03-12,89,89,83.1,83.1,-13.5,-13.98%,20,1125
2026-03-11,104,104,96.6,96.6,-16.9,-14.89%,4,1122
2026-03-10,113.5,113.5,113.5,113.5,17.2,+17.86%,0,1126
2026-03-09,96.3,96.3,96.3,96.3,-11.9,-11.00%,0,1126
2026-03-06,108.2,108.2,108.2,108.2,14.7,+15.72%,0,1126
2026-03-05,93.5,93.5,93.5,93.5,-16.3,-14.85%,0,1126
2026-03-04,114,114,109.8,109.8,0.9,+0.83%,5,1126
2026-03-03,116,116,102,108.9,-35.9,-24.79%,24,1128
2026-03-02,150,150,144.8,144.8,13.8,+10.53%,27,1107
2026-02-27,131,131,131,131,14.1,+12.06%,0,1106
2026-02-26,116.9,116.9,116.9,116.9,-22.6,-16.20%,0,1106
2026-02-25,139.5,139.5,139.5,139.5,8.3,+6.33%,1,1106
2026-02-24,131.2,131.2,131.2,131.2,-22.9,-14.86%,0,1106
2026-02-23,154.1,154.1,154.1,154.1,46.6,+43.35%,0,1106
2026-02-20,112,112,107.5,107.5,19.1,+21.61%,3,1106
2026-02-19,88.4,88.4,88.4,88.4,-3.,-3.28%,0,1103
2026-02-18,91.4,91.4,91.4,91.4,27.8,+43.71%,0,1103
2026-02-17,63.6,63.6,63.6,63.6,-27.1,-29.88%,0,1103
2026-02-13,90.7,90.7,90.7,90.7,14.2,+18.56%,0,1103
2026-02-12,78,78,76.5,76.5,-27.6,-26.51%,1,1103
2026-02-11,104.1,104.1,104.1,104.1,17.3,+19.93%,0,1102
2026-02-10,86.8,86.8,86.8,86.8,-23.5,-21.31%,432,1102
2026-02-09,104,110.3,104,110.3,9.9,+9.86%,1,671
2026-02-06,100.4,100.4,100.4,100.4,13.7,+15.80%,1,671
2026-02-05,83,86.7,83,86.7,-16.9,-16.31%,3,670
2026-02-04,103.6,103.6,103.6,103.6,-5.9,-5.39%,0,670
2026-02-03,109.5,109.5,109.5,109.5,54.2,+98.01%,0,670
2026-02-02,62.3,62.3,55.3,55.3,-4.8,-7.99%,1,670
2026-01-30,60.1,60.1,60.1,60.1,-184.,-75.38%,0,670
2026-01-29,244.1,244.1,244.1,244.1,55.6,+29.50%,0,670
2026-01-28,188.5,188.5,188.5,188.5,81.7,+76.50%,668,670
2026-01-27,114.9,114.9,106.8,106.8,-12.9,-10.78%,2,4
