Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-13,9.22,9.22,8.243,8.243,-2.218,-21.20%,5,79
2026-03-12,10.461,10.461,10.461,10.461,-0.29,-2.70%,0,79
2026-03-11,10.64,10.751,10.64,10.751,-2.686,-19.99%,1,79
2026-03-10,13.437,13.437,13.437,13.437,2.853,+26.96%,4,79
2026-03-09,11.59,11.82,10.584,10.584,-0.333,-3.05%,4,76
2026-03-06,10.917,10.917,10.917,10.917,0.985,+9.92%,0,76
2026-03-05,9.932,9.932,9.932,9.932,-0.977,-8.96%,0,76
2026-03-04,10.909,10.909,10.909,10.909,-0.338,-3.01%,0,76
2026-03-03,11.247,11.247,11.247,11.247,-3.04,-21.28%,0,76
2026-03-02,14.287,14.287,14.287,14.287,-3.237,-18.47%,0,76
2026-02-27,17.524,17.524,17.524,17.524,3.98,+29.39%,0,76
2026-02-26,13.544,13.544,13.544,13.544,-2.965,-17.96%,0,76
2026-02-25,16.509,16.509,16.509,16.509,0.793,+5.05%,0,76
2026-02-24,15.716,15.716,15.716,15.716,0.221,+1.43%,0,76
2026-02-23,13.3,15.495,13.3,15.495,4.312,+38.56%,20,76
2026-02-20,11.183,11.183,11.183,11.183,3.343,+42.64%,0,66
2026-02-19,7.8,7.84,7.8,7.84,0.213,+2.79%,1,66
2026-02-18,7.627,7.627,7.627,7.627,2.002,+35.59%,0,65
2026-02-17,5.625,5.625,5.625,5.625,-1.316,-18.96%,0,65
2026-02-13,6.941,6.941,6.941,6.941,-0.166,-2.34%,0,65
2026-02-12,7.107,7.107,7.107,7.107,-4.31,-37.75%,4,65
2026-02-11,11.417,11.417,11.417,11.417,1.639,+16.76%,0,61
2026-02-10,9.778,9.778,9.778,9.778,-1.701,-14.82%,0,61
2026-02-09,11.479,11.479,11.479,11.479,2.314,+25.25%,0,61
2026-02-06,9.165,9.165,9.165,9.165,1.448,+18.76%,0,61
2026-02-05,7.717,7.717,7.717,7.717,-4.6,-37.35%,0,61
2026-02-04,12.317,12.317,12.317,12.317,-0.069,-0.56%,0,61
2026-02-03,12.386,12.386,12.386,12.386,4.238,+52.01%,8,61
2026-02-02,8.148,8.148,8.148,8.148,-3.156,-27.92%,0,53
2026-01-30,11.304,11.304,11.304,11.304,-21.559,-65.60%,0,53
2026-01-29,32.863,32.863,32.863,32.863,1.848,+5.96%,0,53
2026-01-28,31.015,31.015,31.015,31.015,6.581,+26.93%,0,53
2026-01-27,24.434,24.434,24.434,24.434,-17.014,-41.05%,0,53
2026-01-26,41.448,41.448,41.448,41.448,21.523,+108.02%,0,53
2026-01-23,19.925,19.925,19.925,19.925,3.186,+19.03%,0,53
2026-01-22,14.75,16.739,14.75,16.739,1.587,+10.47%,10,53
2026-01-21,15.152,15.152,15.152,15.152,-1.143,-7.01%,0,43
2026-01-20,16.295,16.295,16.295,16.295,3.525,+27.60%,0,43
2026-01-16,12.77,12.77,12.77,12.77,-2.159,-14.46%,0,43
2026-01-15,14.929,14.929,14.929,14.929,0.739,+5.21%,0,43
2026-01-14,14.19,14.19,14.19,14.19,3.396,+31.46%,0,43
2026-01-13,10.794,10.794,10.794,10.794,0.563,+5.50%,0,43
2026-01-12,10.5,10.5,10.231,10.231,2.383,+30.36%,10,43
2026-01-09,7.848,7.848,7.848,7.848,2.523,+47.38%,0,33
2026-01-08,5.325,5.325,5.325,5.325,-0.883,-14.22%,0,33
2026-01-07,6.208,6.208,6.208,6.208,-2.699,-30.30%,0,33
2026-01-06,8.907,8.907,8.907,8.907,3.211,+56.37%,0,33
2026-01-05,5.696,5.696,5.696,5.696,0.976,+20.68%,0,33
2026-01-02,4.72,4.72,4.72,4.72,0.024,+0.51%,0,33
2025-12-31,4.95,4.95,4.95,4.696,-2.954,-38.61%,1,33
2025-12-30,7.65,7.65,7.65,7.65,2.517,+49.04%,0,32
2025-12-29,5.133,5.133,5.133,5.133,-2.393,-31.80%,0,32
2025-12-26,7.526,7.526,7.526,7.526,2.948,+64.39%,0,32
2025-12-24,4.578,4.578,4.578,4.578,0.154,+3.48%,0,32
2025-12-23,3.75,4.424,3.75,4.424,1.122,+33.98%,21,32
2025-12-22,3.302,3.302,3.302,3.302,0.297,+9.88%,0,13
2025-12-19,2.75,3.008,2.75,3.005,0.603,+25.10%,5,13
2025-12-18,2.402,2.402,2.402,2.402,-0.614,-20.36%,0,9
2025-12-17,2.749,3.016,2.749,3.016,1.032,+52.02%,2,9
2025-12-16,1.984,1.984,1.984,1.984,-0.294,-12.91%,0,8
2025-12-15,2.278,2.278,2.278,2.278,0.331,+17.00%,0,8
2025-12-12,2,2,1.947,1.947,-0.61,-23.86%,1,8
2025-12-11,2.487,2.605,2.487,2.557,0.469,+22.46%,2,8
2025-12-10,2.088,2.088,2.088,2.088,-0.11,-5.00%,0,6
2025-12-09,2.198,2.198,2.198,2.198,0.587,+36.44%,0,6
2025-12-08,1.611,1.611,1.611,1.611,-0.158,-8.93%,0,6
2025-12-05,1.769,1.769,1.769,1.769,0.291,+19.69%,0,6
2025-12-04,1.478,1.478,1.478,1.478,-0.475,-24.32%,0,6
"Downloaded from Barchart.com as of 06-10-2026 02:18am CDT"
